participant_private_id,perc_correct,perc_missed,perc_check,perc_typo
2083612,22.22222222222222,2.7777777777777777,75,2.7777777777777777
2083605,55.55555555555556,13.88888888888889,30.555555555555557,2.7777777777777777
2104761,33.33333333333333,0,66.66666666666666,2.7777777777777777
2104804,2.7777777777777777,0,97.22222222222221,2.7777777777777777
2113701,50,11.11111111111111,38.88888888888889,11.11111111111111
2125207,47.22222222222222,2.7777777777777777,50,5.555555555555555
2128015,52.77777777777778,16.666666666666664,30.555555555555557,5.555555555555555
2127998,8.333333333333332,0,91.66666666666666,5.555555555555555
2131311,5.555555555555555,11.11111111111111,83.33333333333334,2.7777777777777777
2131323,11.11111111111111,2.7777777777777777,86.11111111111111,11.11111111111111
2155937,55.55555555555556,0,44.44444444444444,5.555555555555555
2083602,27.77777777777778,0,72.22222222222221,0
2088758,27.77777777777778,0,72.22222222222221,5.555555555555555
2104763,30.555555555555557,2.7777777777777777,66.66666666666666,2.7777777777777777
2104787,63.888888888888886,0,36.11111111111111,5.555555555555555
2113703,41.66666666666667,2.7777777777777777,55.55555555555556,0
2113695,16.666666666666664,0,83.33333333333334,0
2125201,2.7777777777777777,0,97.22222222222221,5.555555555555555
2127990,58.333333333333336,11.11111111111111,30.555555555555557,5.555555555555555
2127989,50,2.7777777777777777,47.22222222222222,2.7777777777777777
2131201,11.11111111111111,0,88.88888888888889,2.7777777777777777
2138009,5.555555555555555,0,94.44444444444444,2.7777777777777777
2138050,58.333333333333336,19.444444444444446,22.22222222222222,2.7777777777777777
2083616,27.77777777777778,0,72.22222222222221,2.7777777777777777
2083652,66.66666666666666,8.333333333333332,25,2.7777777777777777
2104774,22.22222222222222,2.7777777777777777,75,5.555555555555555
2105515,36.11111111111111,2.7777777777777777,61.111111111111114,11.11111111111111
2113688,38.88888888888889,2.7777777777777777,58.333333333333336,8.333333333333332
2125200,22.22222222222222,0,77.77777777777779,0
2125213,22.22222222222222,0,77.77777777777779,19.444444444444446
2128008,19.444444444444446,11.11111111111111,69.44444444444444,5.555555555555555
2128005,16.666666666666664,0,83.33333333333334,5.555555555555555
2131303,11.11111111111111,0,88.88888888888889,2.7777777777777777
2138011,22.22222222222222,5.555555555555555,72.22222222222221,8.333333333333332
2155935,13.88888888888889,0,86.11111111111111,8.333333333333332
2083604,19.444444444444446,0,80.55555555555556,5.555555555555555
2083679,25,0,75,8.333333333333332
2104745,33.33333333333333,2.7777777777777777,63.888888888888886,5.555555555555555
2104817,47.22222222222222,8.333333333333332,44.44444444444444,5.555555555555555
2113694,2.7777777777777777,88.88888888888889,8.333333333333332,0
2125186,22.22222222222222,47.22222222222222,30.555555555555557,5.555555555555555
2125202,72.22222222222221,8.333333333333332,19.444444444444446,5.555555555555555
2128014,5.555555555555555,0,94.44444444444444,2.7777777777777777
2128041,11.11111111111111,0,88.88888888888889,8.333333333333332
2128127,77.77777777777779,0,22.22222222222222,0
2138019,11.11111111111111,0,88.88888888888889,2.7777777777777777
2155936,44.44444444444444,0,55.55555555555556,2.7777777777777777
2083637,33.33333333333333,0,66.66666666666666,11.11111111111111
2083657,13.88888888888889,5.555555555555555,80.55555555555556,2.7777777777777777
2088808,8.333333333333332,2.7777777777777777,88.88888888888889,2.7777777777777777
2104757,30.555555555555557,0,69.44444444444444,8.333333333333332
2113690,22.22222222222222,5.555555555555555,72.22222222222221,2.7777777777777777
2125177,0,0,100,8.333333333333332
2125208,0,0,100,0
2125214,0,0,100,0
2128064,55.55555555555556,2.7777777777777777,41.66666666666667,2.7777777777777777
2131208,22.22222222222222,2.7777777777777777,75,0
2131335,0,2.7777777777777777,97.22222222222221,5.555555555555555
2155928,38.88888888888889,13.88888888888889,47.22222222222222,11.11111111111111
2083634,19.444444444444446,0,80.55555555555556,8.333333333333332
2083814,22.22222222222222,41.66666666666667,36.11111111111111,11.11111111111111
2088788,19.444444444444446,2.7777777777777777,77.77777777777779,2.7777777777777777
2104756,8.333333333333332,0,91.66666666666666,2.7777777777777777
2113700,44.44444444444444,0,55.55555555555556,5.555555555555555
2125194,19.444444444444446,0,80.55555555555556,11.11111111111111
2125183,33.33333333333333,2.7777777777777777,63.888888888888886,5.555555555555555
2128018,13.88888888888889,2.7777777777777777,83.33333333333334,5.555555555555555
2128012,38.88888888888889,5.555555555555555,55.55555555555556,8.333333333333332
2131212,33.33333333333333,0,66.66666666666666,8.333333333333332
2131282,13.88888888888889,2.7777777777777777,83.33333333333334,19.444444444444446
2155924,55.55555555555556,0,44.44444444444444,2.7777777777777777
2083628,44.44444444444444,2.7777777777777777,52.77777777777778,5.555555555555555
2104748,0,0,100,8.333333333333332
2104807,19.444444444444446,0,80.55555555555556,0
2113692,33.33333333333333,11.11111111111111,55.55555555555556,11.11111111111111
2125220,2.7777777777777777,2.7777777777777777,94.44444444444444,11.11111111111111
2127994,2.7777777777777777,0,97.22222222222221,5.555555555555555
2128010,72.22222222222221,0,27.77777777777778,5.555555555555555
2131231,19.444444444444446,16.666666666666664,63.888888888888886,2.7777777777777777
2131374,0,0,100,22.22222222222222
2138007,16.666666666666664,27.77777777777778,55.55555555555556,2.7777777777777777
2083610,16.666666666666664,0,83.33333333333334,2.7777777777777777
2083723,2.7777777777777777,36.11111111111111,61.111111111111114,2.7777777777777777
2104762,36.11111111111111,0,63.888888888888886,0
2104758,5.555555555555555,2.7777777777777777,91.66666666666666,13.88888888888889
2113693,25,2.7777777777777777,72.22222222222221,5.555555555555555
2125180,61.111111111111114,5.555555555555555,33.33333333333333,0
2125206,13.88888888888889,0,86.11111111111111,13.88888888888889
2128011,61.111111111111114,5.555555555555555,33.33333333333333,11.11111111111111
2128013,36.11111111111111,8.333333333333332,55.55555555555556,0
2131260,30.555555555555557,5.555555555555555,63.888888888888886,2.7777777777777777
2138018,2.7777777777777777,0,97.22222222222221,2.7777777777777777
2155933,25,2.7777777777777777,72.22222222222221,2.7777777777777777
2083601,38.88888888888889,5.555555555555555,55.55555555555556,5.555555555555555
2088745,30.555555555555557,0,69.44444444444444,0
2088770,19.444444444444446,19.444444444444446,61.111111111111114,11.11111111111111
2104769,16.666666666666664,0,83.33333333333334,8.333333333333332
2113697,25,0,75,5.555555555555555
2125205,25,0,75,11.11111111111111
2125198,58.333333333333336,33.33333333333333,8.333333333333332,2.7777777777777777
2127997,8.333333333333332,0,91.66666666666666,5.555555555555555
2128059,16.666666666666664,0,83.33333333333334,2.7777777777777777
2128270,8.333333333333332,0,91.66666666666666,2.7777777777777777
2131322,0,5.555555555555555,94.44444444444444,11.11111111111111
2155966,5.555555555555555,2.7777777777777777,91.66666666666666,5.555555555555555
2083614,16.666666666666664,0,83.33333333333334,11.11111111111111
2088743,19.444444444444446,2.7777777777777777,77.77777777777779,2.7777777777777777
2104777,8.333333333333332,0,91.66666666666666,19.444444444444446
2104760,30.555555555555557,0,69.44444444444444,5.555555555555555
2113748,8.333333333333332,25,66.66666666666666,5.555555555555555
2125196,41.66666666666667,0,58.333333333333336,0
2125190,25,8.333333333333332,66.66666666666666,5.555555555555555
2128017,27.77777777777778,5.555555555555555,66.66666666666666,8.333333333333332
2128035,13.88888888888889,11.11111111111111,77.77777777777779,16.666666666666664
2131206,11.11111111111111,0,88.88888888888889,2.7777777777777777
2131239,0,83.33333333333334,16.666666666666664,5.555555555555555
2156020,30.555555555555557,0,69.44444444444444,2.7777777777777777
2157021,8.333333333333332,22.22222222222222,69.44444444444444,8.333333333333332
2083609,8.333333333333332,0,91.66666666666666,0
2083651,58.333333333333336,0,41.66666666666667,5.555555555555555
2088710,33.33333333333333,13.88888888888889,52.77777777777778,2.7777777777777777
2104820,38.88888888888889,0,61.111111111111114,2.7777777777777777
2113796,66.66666666666666,0,33.33333333333333,5.555555555555555
2125195,16.666666666666664,0,83.33333333333334,2.7777777777777777
2125217,19.444444444444446,0,80.55555555555556,13.88888888888889
2128001,25,0,75,0
2128038,38.88888888888889,0,61.111111111111114,2.7777777777777777
2128130,72.22222222222221,0,27.77777777777778,2.7777777777777777
2131379,2.7777777777777777,11.11111111111111,86.11111111111111,2.7777777777777777
2155958,36.11111111111111,0,63.888888888888886,11.11111111111111
2083618,22.22222222222222,2.7777777777777777,75,0
2088713,47.22222222222222,5.555555555555555,47.22222222222222,2.7777777777777777
2088746,0,0,100,2.7777777777777777
2104791,11.11111111111111,11.11111111111111,77.77777777777779,13.88888888888889
2113742,47.22222222222222,2.7777777777777777,50,5.555555555555555
2125197,27.77777777777778,0,72.22222222222221,0
2125241,36.11111111111111,2.7777777777777777,61.111111111111114,5.555555555555555
2128009,44.44444444444444,2.7777777777777777,52.77777777777778,2.7777777777777777
2127991,5.555555555555555,0,94.44444444444444,8.333333333333332
2128095,11.11111111111111,2.7777777777777777,86.11111111111111,0
2138020,11.11111111111111,0,88.88888888888889,0
2156001,36.11111111111111,0,63.888888888888886,11.11111111111111
2155920,11.11111111111111,0,88.88888888888889,11.11111111111111
2083617,30.555555555555557,0,69.44444444444444,8.333333333333332
2088748,13.88888888888889,0,86.11111111111111,11.11111111111111
2104751,38.88888888888889,2.7777777777777777,58.333333333333336,5.555555555555555
2104773,38.88888888888889,0,61.111111111111114,0
2113689,36.11111111111111,2.7777777777777777,61.111111111111114,0
2125192,22.22222222222222,2.7777777777777777,75,2.7777777777777777
2125256,25,0,75,2.7777777777777777
2127995,16.666666666666664,16.666666666666664,66.66666666666666,5.555555555555555
2128024,5.555555555555555,16.666666666666664,77.77777777777779,8.333333333333332
2131209,25,2.7777777777777777,72.22222222222221,5.555555555555555
2138015,0,5.555555555555555,94.44444444444444,13.88888888888889
2138024,33.33333333333333,5.555555555555555,61.111111111111114,8.333333333333332
2083626,2.7777777777777777,0,97.22222222222221,8.333333333333332
2088714,38.88888888888889,2.7777777777777777,58.333333333333336,8.333333333333332
2104747,8.333333333333332,0,91.66666666666666,5.555555555555555
2104923,0,0,100,13.88888888888889
2113696,0,2.7777777777777777,97.22222222222221,2.7777777777777777
2125188,22.22222222222222,0,77.77777777777779,11.11111111111111
2125210,0,5.555555555555555,94.44444444444444,8.333333333333332
2127996,38.88888888888889,0,61.111111111111114,0
2128043,0,2.7777777777777777,97.22222222222221,11.11111111111111
2131283,5.555555555555555,11.11111111111111,83.33333333333334,8.333333333333332
2131390,5.555555555555555,2.7777777777777777,91.66666666666666,5.555555555555555
2156476,30.555555555555557,0,69.44444444444444,5.555555555555555
2083611,19.444444444444446,30.555555555555557,50,0
2088744,16.666666666666664,0,83.33333333333334,0
2104793,11.11111111111111,0,88.88888888888889,5.555555555555555
2104755,8.333333333333332,2.7777777777777777,88.88888888888889,5.555555555555555
2113752,52.77777777777778,0,47.22222222222222,0
2125209,52.77777777777778,0,47.22222222222222,0
2125276,5.555555555555555,0,94.44444444444444,11.11111111111111
2127999,19.444444444444446,5.555555555555555,75,5.555555555555555
2128247,11.11111111111111,5.555555555555555,83.33333333333334,8.333333333333332
2131448,8.333333333333332,5.555555555555555,86.11111111111111,0
2155921,11.11111111111111,0,88.88888888888889,2.7777777777777777
