Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-pnjf,branch-1wjh,branch-sxfc,Randomise questionnaire elements?,Question Key,Response
1,1602144174836,08/10/2020 08:02:54,1602144169031,1,08/10/2020 09:02:49,20655,18,questionnaire-clby,,7120390,BLIND,2069383,,complete,,5f7ec727df81671a60285774,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1504x1003,1504x860,,Background session 1,1,8,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602144193953,08/10/2020 08:03:13,1602144188178,1,08/10/2020 09:03:08,20655,18,questionnaire-clby,,7120390,BLIND,2069383,,complete,,5f7ec727df81671a60285774,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1504x1003,1504x860,,Background session 1,1,8,attention-pass,attention-pass,No,gender,Female
3,1602144194126,08/10/2020 08:03:14,1602144188180,1,08/10/2020 09:03:08,20655,18,questionnaire-clby,,7120390,BLIND,2069383,,complete,,5f7ec727df81671a60285774,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1504x1003,1504x860,,Background session 1,1,8,attention-pass,attention-pass,No,gender-quantised,2
4,1602144194126,08/10/2020 08:03:14,1602144188180,1,08/10/2020 09:03:08,20655,18,questionnaire-clby,,7120390,BLIND,2069383,,complete,,5f7ec727df81671a60285774,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1504x1003,1504x860,,Background session 1,1,8,attention-pass,attention-pass,No,gender-text,
5,1602144194126,08/10/2020 08:03:14,1602144188181,1,08/10/2020 09:03:08,20655,18,questionnaire-clby,,7120390,BLIND,2069383,,complete,,5f7ec727df81671a60285774,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1504x1003,1504x860,,Background session 1,1,8,attention-pass,attention-pass,No,response-2-inmonths,370
6,1602144194126,08/10/2020 08:03:14,1602144188181,1,08/10/2020 09:03:08,20655,18,questionnaire-clby,,7120390,BLIND,2069383,,complete,,5f7ec727df81671a60285774,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1504x1003,1504x860,,Background session 1,1,8,attention-pass,attention-pass,No,END QUESTIONNAIRE,19151
1,1602144199532,08/10/2020 08:03:19,1602144208746,11,08/10/2020 19:03:28,20655,18,questionnaire-clby,,7120393,BLIND,2069369,,complete,,5f7ec7142047da1a289559cd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,Background session 1,1,16,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602144210947,08/10/2020 08:03:30,1602144220195,11,08/10/2020 19:03:40,20655,18,questionnaire-clby,,7120393,BLIND,2069369,,complete,,5f7ec7142047da1a289559cd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,Background session 1,1,16,attention-pass,attention-pass,No,gender,Female
3,1602144211259,08/10/2020 08:03:31,1602144220196,11,08/10/2020 19:03:40,20655,18,questionnaire-clby,,7120393,BLIND,2069369,,complete,,5f7ec7142047da1a289559cd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,Background session 1,1,16,attention-pass,attention-pass,No,gender-quantised,2
4,1602144211259,08/10/2020 08:03:31,1602144220197,11,08/10/2020 19:03:40,20655,18,questionnaire-clby,,7120393,BLIND,2069369,,complete,,5f7ec7142047da1a289559cd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,Background session 1,1,16,attention-pass,attention-pass,No,gender-text,
5,1602144211259,08/10/2020 08:03:31,1602144220197,11,08/10/2020 19:03:40,20655,18,questionnaire-clby,,7120393,BLIND,2069369,,complete,,5f7ec7142047da1a289559cd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,Background session 1,1,16,attention-pass,attention-pass,No,response-2-inmonths,405
6,1602144211259,08/10/2020 08:03:31,1602144220197,11,08/10/2020 19:03:40,20655,18,questionnaire-clby,,7120393,BLIND,2069369,,complete,,5f7ec7142047da1a289559cd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,Background session 1,1,16,attention-pass,attention-pass,No,END QUESTIONNAIRE,11451
1,1602144198221,08/10/2020 08:03:18,1602144198030,-7,08/10/2020 01:03:18,20655,18,questionnaire-clby,,7120394,BLIND,2069377,,complete,,5f7ec7190c88c619a6218839,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 86.0.4240.75,1440x900,1440x821,,Background session 1,1,7,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602144217686,08/10/2020 08:03:37,1602144217523,-7,08/10/2020 01:03:37,20655,18,questionnaire-clby,,7120394,BLIND,2069377,,complete,,5f7ec7190c88c619a6218839,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 86.0.4240.75,1440x900,1440x821,,Background session 1,1,7,attention-pass,attention-pass,No,gender,Male
3,1602144217858,08/10/2020 08:03:37,1602144217525,-7,08/10/2020 01:03:37,20655,18,questionnaire-clby,,7120394,BLIND,2069377,,complete,,5f7ec7190c88c619a6218839,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 86.0.4240.75,1440x900,1440x821,,Background session 1,1,7,attention-pass,attention-pass,No,gender-quantised,1
4,1602144217858,08/10/2020 08:03:37,1602144217525,-7,08/10/2020 01:03:37,20655,18,questionnaire-clby,,7120394,BLIND,2069377,,complete,,5f7ec7190c88c619a6218839,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 86.0.4240.75,1440x900,1440x821,,Background session 1,1,7,attention-pass,attention-pass,No,gender-text,
5,1602144217858,08/10/2020 08:03:37,1602144217525,-7,08/10/2020 01:03:37,20655,18,questionnaire-clby,,7120394,BLIND,2069377,,complete,,5f7ec7190c88c619a6218839,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 86.0.4240.75,1440x900,1440x821,,Background session 1,1,7,attention-pass,attention-pass,No,response-2-inmonths,392
6,1602144217858,08/10/2020 08:03:37,1602144217525,-7,08/10/2020 01:03:37,20655,18,questionnaire-clby,,7120394,BLIND,2069377,,complete,,5f7ec7190c88c619a6218839,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 86.0.4240.75,1440x900,1440x821,,Background session 1,1,7,attention-pass,attention-pass,No,END QUESTIONNAIRE,19496
1,1602144201320,08/10/2020 08:03:21,1602144198622,11,08/10/2020 19:03:18,20655,18,questionnaire-clby,,7120395,BLIND,2069385,,complete,,5f7ec72b1dd1c41a736e0d9d,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1920x1080,1920x874,,Background session 1,1,13,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602144212578,08/10/2020 08:03:32,1602144209912,11,08/10/2020 19:03:29,20655,18,questionnaire-clby,,7120395,BLIND,2069385,,complete,,5f7ec72b1dd1c41a736e0d9d,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1920x1080,1920x874,,Background session 1,1,13,attention-pass,attention-pass,No,gender,Male
3,1602144212917,08/10/2020 08:03:32,1602144209920,11,08/10/2020 19:03:29,20655,18,questionnaire-clby,,7120395,BLIND,2069385,,complete,,5f7ec72b1dd1c41a736e0d9d,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1920x1080,1920x874,,Background session 1,1,13,attention-pass,attention-pass,No,gender-quantised,1
4,1602144212917,08/10/2020 08:03:32,1602144209921,11,08/10/2020 19:03:29,20655,18,questionnaire-clby,,7120395,BLIND,2069385,,complete,,5f7ec72b1dd1c41a736e0d9d,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1920x1080,1920x874,,Background session 1,1,13,attention-pass,attention-pass,No,gender-text,
5,1602144212917,08/10/2020 08:03:32,1602144209922,11,08/10/2020 19:03:29,20655,18,questionnaire-clby,,7120395,BLIND,2069385,,complete,,5f7ec72b1dd1c41a736e0d9d,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1920x1080,1920x874,,Background session 1,1,13,attention-pass,attention-pass,No,response-2-inmonths,252
6,1602144212917,08/10/2020 08:03:32,1602144209926,11,08/10/2020 19:03:29,20655,18,questionnaire-clby,,7120395,BLIND,2069385,,complete,,5f7ec72b1dd1c41a736e0d9d,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1920x1080,1920x874,,Background session 1,1,13,attention-pass,attention-pass,No,END QUESTIONNAIRE,11304
1,1602144205499,08/10/2020 08:03:25,1602144204979,1,08/10/2020 09:03:24,20655,18,questionnaire-clby,,7120397,BLIND,2069386,,complete,,5f7ec72953b6661a9c621a9d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,,Background session 1,1,2,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602144217874,08/10/2020 08:03:37,1602144217405,1,08/10/2020 09:03:37,20655,18,questionnaire-clby,,7120397,BLIND,2069386,,complete,,5f7ec72953b6661a9c621a9d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,,Background session 1,1,2,attention-pass,attention-pass,No,gender,Female
3,1602144217968,08/10/2020 08:03:37,1602144217407,1,08/10/2020 09:03:37,20655,18,questionnaire-clby,,7120397,BLIND,2069386,,complete,,5f7ec72953b6661a9c621a9d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,,Background session 1,1,2,attention-pass,attention-pass,No,gender-quantised,2
4,1602144217968,08/10/2020 08:03:37,1602144217407,1,08/10/2020 09:03:37,20655,18,questionnaire-clby,,7120397,BLIND,2069386,,complete,,5f7ec72953b6661a9c621a9d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,,Background session 1,1,2,attention-pass,attention-pass,No,gender-text,
5,1602144217968,08/10/2020 08:03:37,1602144217408,1,08/10/2020 09:03:37,20655,18,questionnaire-clby,,7120397,BLIND,2069386,,complete,,5f7ec72953b6661a9c621a9d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,,Background session 1,1,2,attention-pass,attention-pass,No,response-2-inmonths,370
6,1602144217968,08/10/2020 08:03:37,1602144217408,1,08/10/2020 09:03:37,20655,18,questionnaire-clby,,7120397,BLIND,2069386,,complete,,5f7ec72953b6661a9c621a9d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,,Background session 1,1,2,attention-pass,attention-pass,No,END QUESTIONNAIRE,12429
1,1602144214440,08/10/2020 08:03:34,1602144214707,1,08/10/2020 09:03:34,20655,18,questionnaire-clby,,7120399,BLIND,2069365,,complete,,5f7ec71f6451bc19910ec752,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x750,,Background session 1,1,9,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602144236186,08/10/2020 08:03:56,1602144236483,1,08/10/2020 09:03:56,20655,18,questionnaire-clby,,7120399,BLIND,2069365,,complete,,5f7ec71f6451bc19910ec752,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x750,,Background session 1,1,9,attention-pass,attention-pass,No,gender,Male
3,1602144236248,08/10/2020 08:03:56,1602144236484,1,08/10/2020 09:03:56,20655,18,questionnaire-clby,,7120399,BLIND,2069365,,complete,,5f7ec71f6451bc19910ec752,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x750,,Background session 1,1,9,attention-pass,attention-pass,No,gender-quantised,1
4,1602144236248,08/10/2020 08:03:56,1602144236485,1,08/10/2020 09:03:56,20655,18,questionnaire-clby,,7120399,BLIND,2069365,,complete,,5f7ec71f6451bc19910ec752,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x750,,Background session 1,1,9,attention-pass,attention-pass,No,gender-text,
5,1602144236248,08/10/2020 08:03:56,1602144236485,1,08/10/2020 09:03:56,20655,18,questionnaire-clby,,7120399,BLIND,2069365,,complete,,5f7ec71f6451bc19910ec752,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x750,,Background session 1,1,9,attention-pass,attention-pass,No,response-2-inmonths,348
6,1602144236248,08/10/2020 08:03:56,1602144236486,1,08/10/2020 09:03:56,20655,18,questionnaire-clby,,7120399,BLIND,2069365,,complete,,5f7ec71f6451bc19910ec752,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x750,,Background session 1,1,9,attention-pass,attention-pass,No,END QUESTIONNAIRE,21779
1,1602144221677,08/10/2020 08:03:41,1602144220809,1,08/10/2020 09:03:40,20655,18,questionnaire-clby,,7120405,BLIND,2069375,,complete,,5f7ec727832f2319a7b816a3,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1280x800,911x698,,Background session 1,1,6,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602144262627,08/10/2020 08:04:22,1602144261782,1,08/10/2020 09:04:21,20655,18,questionnaire-clby,,7120405,BLIND,2069375,,complete,,5f7ec727832f2319a7b816a3,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1280x800,911x698,,Background session 1,1,6,attention-pass,attention-pass,No,gender,Male
3,1602144262689,08/10/2020 08:04:22,1602144261784,1,08/10/2020 09:04:21,20655,18,questionnaire-clby,,7120405,BLIND,2069375,,complete,,5f7ec727832f2319a7b816a3,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1280x800,911x698,,Background session 1,1,6,attention-pass,attention-pass,No,gender-quantised,1
4,1602144262689,08/10/2020 08:04:22,1602144261785,1,08/10/2020 09:04:21,20655,18,questionnaire-clby,,7120405,BLIND,2069375,,complete,,5f7ec727832f2319a7b816a3,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1280x800,911x698,,Background session 1,1,6,attention-pass,attention-pass,No,gender-text,
5,1602144262689,08/10/2020 08:04:22,1602144261785,1,08/10/2020 09:04:21,20655,18,questionnaire-clby,,7120405,BLIND,2069375,,complete,,5f7ec727832f2319a7b816a3,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1280x800,911x698,,Background session 1,1,6,attention-pass,attention-pass,No,response-2-inmonths,297
6,1602144262689,08/10/2020 08:04:22,1602144261785,1,08/10/2020 09:04:21,20655,18,questionnaire-clby,,7120405,BLIND,2069375,,complete,,5f7ec727832f2319a7b816a3,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1280x800,911x698,,Background session 1,1,6,attention-pass,attention-pass,No,END QUESTIONNAIRE,40976
1,1602144234209,08/10/2020 08:03:54,1602144234067,1,08/10/2020 09:03:54,20655,18,questionnaire-clby,,7120408,BLIND,2069389,,complete,,5f7ec719896f0b1a993bddcd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,1,4,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602144253383,08/10/2020 08:04:13,1602144253269,1,08/10/2020 09:04:13,20655,18,questionnaire-clby,,7120408,BLIND,2069389,,complete,,5f7ec719896f0b1a993bddcd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,1,4,attention-pass,attention-pass,No,gender,Female
3,1602144253461,08/10/2020 08:04:13,1602144253272,1,08/10/2020 09:04:13,20655,18,questionnaire-clby,,7120408,BLIND,2069389,,complete,,5f7ec719896f0b1a993bddcd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,1,4,attention-pass,attention-pass,No,gender-quantised,2
4,1602144253461,08/10/2020 08:04:13,1602144253272,1,08/10/2020 09:04:13,20655,18,questionnaire-clby,,7120408,BLIND,2069389,,complete,,5f7ec719896f0b1a993bddcd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,1,4,attention-pass,attention-pass,No,gender-text,
5,1602144253461,08/10/2020 08:04:13,1602144253272,1,08/10/2020 09:04:13,20655,18,questionnaire-clby,,7120408,BLIND,2069389,,complete,,5f7ec719896f0b1a993bddcd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,1,4,attention-pass,attention-pass,No,response-2-inmonths,391
6,1602144253461,08/10/2020 08:04:13,1602144253273,1,08/10/2020 09:04:13,20655,18,questionnaire-clby,,7120408,BLIND,2069389,,complete,,5f7ec719896f0b1a993bddcd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,1,4,attention-pass,attention-pass,No,END QUESTIONNAIRE,19207
1,1602144337868,08/10/2020 08:05:37,1602144338197,3,08/10/2020 11:05:38,20655,18,questionnaire-clby,,7120427,BLIND,2069396,,complete,,5f7ec71b9edc8419c7b15346,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x722,,Background session 1,1,12,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602144361630,08/10/2020 08:06:01,1602144362011,3,08/10/2020 11:06:02,20655,18,questionnaire-clby,,7120427,BLIND,2069396,,complete,,5f7ec71b9edc8419c7b15346,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x722,,Background session 1,1,12,attention-pass,attention-pass,No,gender,Male
3,1602144362036,08/10/2020 08:06:02,1602144362014,3,08/10/2020 11:06:02,20655,18,questionnaire-clby,,7120427,BLIND,2069396,,complete,,5f7ec71b9edc8419c7b15346,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x722,,Background session 1,1,12,attention-pass,attention-pass,No,gender-quantised,1
4,1602144362036,08/10/2020 08:06:02,1602144362014,3,08/10/2020 11:06:02,20655,18,questionnaire-clby,,7120427,BLIND,2069396,,complete,,5f7ec71b9edc8419c7b15346,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x722,,Background session 1,1,12,attention-pass,attention-pass,No,gender-text,
5,1602144362036,08/10/2020 08:06:02,1602144362014,3,08/10/2020 11:06:02,20655,18,questionnaire-clby,,7120427,BLIND,2069396,,complete,,5f7ec71b9edc8419c7b15346,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x722,,Background session 1,1,12,attention-pass,attention-pass,No,response-2-inmonths,297
6,1602144362036,08/10/2020 08:06:02,1602144362014,3,08/10/2020 11:06:02,20655,18,questionnaire-clby,,7120427,BLIND,2069396,,complete,,5f7ec71b9edc8419c7b15346,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x722,,Background session 1,1,12,attention-pass,attention-pass,No,END QUESTIONNAIRE,23817
1,1602144468875,08/10/2020 08:07:48,1602144456150,-7,08/10/2020 01:07:36,20655,18,questionnaire-clby,,7120447,BLIND,2069394,,complete,,5f7ec728b61fbd1a7bdf6e95,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1366x768,1366x577,,Background session 1,1,1,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602144558821,08/10/2020 08:09:18,1602144545542,-7,08/10/2020 01:09:05,20655,18,questionnaire-clby,,7120447,BLIND,2069394,,complete,,5f7ec728b61fbd1a7bdf6e95,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1366x768,1366x625,,Background session 1,1,1,attention-pass,attention-pass,No,gender,Female
3,1602144559149,08/10/2020 08:09:19,1602144545575,-7,08/10/2020 01:09:05,20655,18,questionnaire-clby,,7120447,BLIND,2069394,,complete,,5f7ec728b61fbd1a7bdf6e95,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1366x768,1366x625,,Background session 1,1,1,attention-pass,attention-pass,No,gender-quantised,2
4,1602144559149,08/10/2020 08:09:19,1602144545581,-7,08/10/2020 01:09:05,20655,18,questionnaire-clby,,7120447,BLIND,2069394,,complete,,5f7ec728b61fbd1a7bdf6e95,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1366x768,1366x625,,Background session 1,1,1,attention-pass,attention-pass,No,gender-text,
5,1602144559149,08/10/2020 08:09:19,1602144545582,-7,08/10/2020 01:09:05,20655,18,questionnaire-clby,,7120447,BLIND,2069394,,complete,,5f7ec728b61fbd1a7bdf6e95,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1366x768,1366x625,,Background session 1,1,1,attention-pass,attention-pass,No,response-2-inmonths,305
6,1602144559149,08/10/2020 08:09:19,1602144545583,-7,08/10/2020 01:09:05,20655,18,questionnaire-clby,,7120447,BLIND,2069394,,complete,,5f7ec728b61fbd1a7bdf6e95,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1366x768,1366x625,,Background session 1,1,1,attention-pass,attention-pass,No,END QUESTIONNAIRE,89434
1,1602144569649,08/10/2020 08:09:29,1602144567913,2,08/10/2020 10:09:27,20655,18,questionnaire-clby,,7120462,BLIND,2069399,,complete,,5f7ec724de70e3199784c367,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,1,17,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602144593532,08/10/2020 08:09:53,1602144591831,2,08/10/2020 10:09:51,20655,18,questionnaire-clby,,7120462,BLIND,2069399,,complete,,5f7ec724de70e3199784c367,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,1,17,attention-pass,attention-pass,No,gender,Female
3,1602144593798,08/10/2020 08:09:53,1602144591834,2,08/10/2020 10:09:51,20655,18,questionnaire-clby,,7120462,BLIND,2069399,,complete,,5f7ec724de70e3199784c367,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,1,17,attention-pass,attention-pass,No,gender-quantised,2
4,1602144593798,08/10/2020 08:09:53,1602144591834,2,08/10/2020 10:09:51,20655,18,questionnaire-clby,,7120462,BLIND,2069399,,complete,,5f7ec724de70e3199784c367,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,1,17,attention-pass,attention-pass,No,gender-text,
5,1602144593798,08/10/2020 08:09:53,1602144591835,2,08/10/2020 10:09:51,20655,18,questionnaire-clby,,7120462,BLIND,2069399,,complete,,5f7ec724de70e3199784c367,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,1,17,attention-pass,attention-pass,No,response-2-inmonths,220
6,1602144593798,08/10/2020 08:09:53,1602144591835,2,08/10/2020 10:09:51,20655,18,questionnaire-clby,,7120462,BLIND,2069399,,complete,,5f7ec724de70e3199784c367,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,1,17,attention-pass,attention-pass,No,END QUESTIONNAIRE,23922
1,1602145037750,08/10/2020 08:17:17,1602145037683,1,08/10/2020 09:17:17,20655,18,questionnaire-clby,,7120558,BLIND,2069443,,complete,,5f7eca7c24c8f01ae6328bef,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1366x768,1366x689,,Background session 1,1,4,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602145064908,08/10/2020 08:17:44,1602145064864,1,08/10/2020 09:17:44,20655,18,questionnaire-clby,,7120558,BLIND,2069443,,complete,,5f7eca7c24c8f01ae6328bef,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1366x768,1366x689,,Background session 1,1,4,attention-pass,attention-pass,No,gender,Female
3,1602145064954,08/10/2020 08:17:44,1602145064867,1,08/10/2020 09:17:44,20655,18,questionnaire-clby,,7120558,BLIND,2069443,,complete,,5f7eca7c24c8f01ae6328bef,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1366x768,1366x689,,Background session 1,1,4,attention-pass,attention-pass,No,gender-quantised,2
4,1602145064954,08/10/2020 08:17:44,1602145064867,1,08/10/2020 09:17:44,20655,18,questionnaire-clby,,7120558,BLIND,2069443,,complete,,5f7eca7c24c8f01ae6328bef,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1366x768,1366x689,,Background session 1,1,4,attention-pass,attention-pass,No,gender-text,
5,1602145064954,08/10/2020 08:17:44,1602145064867,1,08/10/2020 09:17:44,20655,18,questionnaire-clby,,7120558,BLIND,2069443,,complete,,5f7eca7c24c8f01ae6328bef,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1366x768,1366x689,,Background session 1,1,4,attention-pass,attention-pass,No,response-2-inmonths,398
6,1602145064954,08/10/2020 08:17:44,1602145064867,1,08/10/2020 09:17:44,20655,18,questionnaire-clby,,7120558,BLIND,2069443,,complete,,5f7eca7c24c8f01ae6328bef,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1366x768,1366x689,,Background session 1,1,4,attention-pass,attention-pass,No,END QUESTIONNAIRE,27184
1,1602145894659,08/10/2020 08:31:34,1602145893783,-5,08/10/2020 03:31:33,20655,18,questionnaire-clby,,7120756,BLIND,2069415,,complete,,5f7ec71c71cc371afb8536ec,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1600x900,1600x793,,Background session 1,1,16,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602145910661,08/10/2020 08:31:50,1602145909889,-5,08/10/2020 03:31:49,20655,18,questionnaire-clby,,7120756,BLIND,2069415,,complete,,5f7ec71c71cc371afb8536ec,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1600x900,1600x793,,Background session 1,1,16,attention-pass,attention-pass,No,gender,Male
3,1602145910822,08/10/2020 08:31:50,1602145909891,-5,08/10/2020 03:31:49,20655,18,questionnaire-clby,,7120756,BLIND,2069415,,complete,,5f7ec71c71cc371afb8536ec,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1600x900,1600x793,,Background session 1,1,16,attention-pass,attention-pass,No,gender-quantised,1
4,1602145910822,08/10/2020 08:31:50,1602145909891,-5,08/10/2020 03:31:49,20655,18,questionnaire-clby,,7120756,BLIND,2069415,,complete,,5f7ec71c71cc371afb8536ec,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1600x900,1600x793,,Background session 1,1,16,attention-pass,attention-pass,No,gender-text,
5,1602145910822,08/10/2020 08:31:50,1602145909892,-5,08/10/2020 03:31:49,20655,18,questionnaire-clby,,7120756,BLIND,2069415,,complete,,5f7ec71c71cc371afb8536ec,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1600x900,1600x793,,Background session 1,1,16,attention-pass,attention-pass,No,response-2-inmonths,342
6,1602145910822,08/10/2020 08:31:50,1602145909892,-5,08/10/2020 03:31:49,20655,18,questionnaire-clby,,7120756,BLIND,2069415,,complete,,5f7ec71c71cc371afb8536ec,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1600x900,1600x793,,Background session 1,1,16,attention-pass,attention-pass,No,END QUESTIONNAIRE,16109
1,1602146086577,08/10/2020 08:34:46,1602146084714,1,08/10/2020 09:34:44,20655,18,questionnaire-clby,,7120790,BLIND,2069535,,complete,,5f7ecefac3846d1af043bd77,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,Background session 1,1,13,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
