Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-pnjf,branch-1wjh,branch-sxfc,Randomise questionnaire elements?,Question Key,Response
3,1.60241E+12,11/10/2020 09:21,1.60241E+12,-4,11/10/2020 05:21,20655,20,questionnaire-kzn1,,7166916,BLIND,2083723,,complete,,5f82bdfc0dce843e013b3af0,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,11,attention-pass,attention-pass,No,strategy-people,
4,1.60241E+12,11/10/2020 09:21,1.60241E+12,-4,11/10/2020 05:21,20655,20,questionnaire-kzn1,,7166916,BLIND,2083723,,complete,,5f82bdfc0dce843e013b3af0,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,11,attention-pass,attention-pass,No,strategy-aid,
5,1.60241E+12,11/10/2020 09:21,1.60241E+12,-4,11/10/2020 05:21,20655,20,questionnaire-kzn1,,7166916,BLIND,2083723,,complete,,5f82bdfc0dce843e013b3af0,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,11,attention-pass,attention-pass,No,strategy-misc,
6,1.60241E+12,11/10/2020 09:21,1.60241E+12,-4,11/10/2020 05:21,20655,20,questionnaire-kzn1,,7166916,BLIND,2083723,,complete,,5f82bdfc0dce843e013b3af0,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,11,attention-pass,attention-pass,No,END QUESTIONNAIRE,26711
1,1.60241E+12,11/10/2020 09:50,1.60241E+12,-4,11/10/2020 05:50,20655,20,questionnaire-kzn1,,7167137,BLIND,2083814,,complete,,5f82bf743aa13200089ab701,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,9,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60241E+12,11/10/2020 09:51,1.60241E+12,-4,11/10/2020 05:51,20655,20,questionnaire-kzn1,,7167137,BLIND,2083814,,complete,,5f82bf743aa13200089ab701,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,9,attention-pass,attention-pass,No,strategy-describe,
3,1.60241E+12,11/10/2020 09:51,1.60241E+12,-4,11/10/2020 05:51,20655,20,questionnaire-kzn1,,7167137,BLIND,2083814,,complete,,5f82bf743aa13200089ab701,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,9,attention-pass,attention-pass,No,strategy-people,
4,1.60241E+12,11/10/2020 09:51,1.60241E+12,-4,11/10/2020 05:51,20655,20,questionnaire-kzn1,,7167137,BLIND,2083814,,complete,,5f82bf743aa13200089ab701,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,9,attention-pass,attention-pass,No,strategy-aid,
5,1.60241E+12,11/10/2020 09:51,1.60241E+12,-4,11/10/2020 05:51,20655,20,questionnaire-kzn1,,7167137,BLIND,2083814,,complete,,5f82bf743aa13200089ab701,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,9,attention-pass,attention-pass,No,strategy-misc,
6,1.60241E+12,11/10/2020 09:51,1.60241E+12,-4,11/10/2020 05:51,20655,20,questionnaire-kzn1,,7167137,BLIND,2083814,,complete,,5f82bf743aa13200089ab701,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,9,attention-pass,attention-pass,No,END QUESTIONNAIRE,60556
1,1.60249E+12,12/10/2020 09:20,1.60249E+12,1,12/10/2020 10:20,20655,20,questionnaire-kzn1,,7180724,BLIND,2088713,,complete,,5f8419ce707ea80158f9a6b4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1308x814,,End Survey - Session 1,6,15,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60249E+12,12/10/2020 09:21,1.60249E+12,1,12/10/2020 10:21,20655,20,questionnaire-kzn1,,7180724,BLIND,2088713,,complete,,5f8419ce707ea80158f9a6b4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1308x814,,End Survey - Session 1,6,15,attention-pass,attention-pass,No,strategy-describe,
3,1.60249E+12,12/10/2020 09:21,1.60249E+12,1,12/10/2020 10:21,20655,20,questionnaire-kzn1,,7180724,BLIND,2088713,,complete,,5f8419ce707ea80158f9a6b4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1308x814,,End Survey - Session 1,6,15,attention-pass,attention-pass,No,strategy-people,
4,1.60249E+12,12/10/2020 09:21,1.60249E+12,1,12/10/2020 10:21,20655,20,questionnaire-kzn1,,7180724,BLIND,2088713,,complete,,5f8419ce707ea80158f9a6b4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1308x814,,End Survey - Session 1,6,15,attention-pass,attention-pass,No,strategy-aid,
5,1.60249E+12,12/10/2020 09:21,1.60249E+12,1,12/10/2020 10:21,20655,20,questionnaire-kzn1,,7180724,BLIND,2088713,,complete,,5f8419ce707ea80158f9a6b4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1308x814,,End Survey - Session 1,6,15,attention-pass,attention-pass,No,strategy-misc,
6,1.60249E+12,12/10/2020 09:21,1.60249E+12,1,12/10/2020 10:21,20655,20,questionnaire-kzn1,,7180724,BLIND,2088713,,complete,,5f8419ce707ea80158f9a6b4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1308x814,,End Survey - Session 1,6,15,attention-pass,attention-pass,No,END QUESTIONNAIRE,75827
1,1.60249E+12,12/10/2020 09:20,1.60249E+12,2,12/10/2020 11:20,20655,20,questionnaire-kzn1,,7180728,BLIND,2088714,,complete,,5f8419d20e930a0105f95e8c,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1297,,End Survey - Session 1,6,17,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60249E+12,12/10/2020 09:21,1.60249E+12,2,12/10/2020 11:21,20655,20,questionnaire-kzn1,,7180728,BLIND,2088714,,complete,,5f8419d20e930a0105f95e8c,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1297,,End Survey - Session 1,6,17,attention-pass,attention-pass,No,strategy-describe,
3,1.60249E+12,12/10/2020 09:21,1.60249E+12,2,12/10/2020 11:21,20655,20,questionnaire-kzn1,,7180728,BLIND,2088714,,complete,,5f8419d20e930a0105f95e8c,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1297,,End Survey - Session 1,6,17,attention-pass,attention-pass,No,strategy-people,
4,1.60249E+12,12/10/2020 09:21,1.60249E+12,2,12/10/2020 11:21,20655,20,questionnaire-kzn1,,7180728,BLIND,2088714,,complete,,5f8419d20e930a0105f95e8c,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1297,,End Survey - Session 1,6,17,attention-pass,attention-pass,No,strategy-aid,
5,1.60249E+12,12/10/2020 09:21,1.60249E+12,2,12/10/2020 11:21,20655,20,questionnaire-kzn1,,7180728,BLIND,2088714,,complete,,5f8419d20e930a0105f95e8c,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1297,,End Survey - Session 1,6,17,attention-pass,attention-pass,No,strategy-misc,
6,1.60249E+12,12/10/2020 09:21,1.60249E+12,2,12/10/2020 11:21,20655,20,questionnaire-kzn1,,7180728,BLIND,2088714,,complete,,5f8419d20e930a0105f95e8c,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1297,,End Survey - Session 1,6,17,attention-pass,attention-pass,No,END QUESTIONNAIRE,69150
1,1.60249E+12,12/10/2020 09:20,1.60249E+12,-7,12/10/2020 02:20,20655,20,questionnaire-kzn1,,7180729,BLIND,2088711,,complete,,5f8419d5acbad10158e908d3,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 85.0.4183.121,1920x1200,1920x1097,,End Survey - Session 1,6,2,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60249E+12,12/10/2020 09:21,1.60249E+12,-7,12/10/2020 02:21,20655,20,questionnaire-kzn1,,7180729,BLIND,2088711,,complete,,5f8419d5acbad10158e908d3,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 85.0.4183.121,1920x1200,1920x1097,,End Survey - Session 1,6,2,attention-pass,attention-pass,No,strategy-describe,
3,1.60249E+12,12/10/2020 09:21,1.60249E+12,-7,12/10/2020 02:21,20655,20,questionnaire-kzn1,,7180729,BLIND,2088711,,complete,,5f8419d5acbad10158e908d3,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 85.0.4183.121,1920x1200,1920x1097,,End Survey - Session 1,6,2,attention-pass,attention-pass,No,strategy-people,
4,1.60249E+12,12/10/2020 09:21,1.60249E+12,-7,12/10/2020 02:21,20655,20,questionnaire-kzn1,,7180729,BLIND,2088711,,complete,,5f8419d5acbad10158e908d3,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 85.0.4183.121,1920x1200,1920x1097,,End Survey - Session 1,6,2,attention-pass,attention-pass,No,strategy-aid,
5,1.60249E+12,12/10/2020 09:21,1.60249E+12,-7,12/10/2020 02:21,20655,20,questionnaire-kzn1,,7180729,BLIND,2088711,,complete,,5f8419d5acbad10158e908d3,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 85.0.4183.121,1920x1200,1920x1097,,End Survey - Session 1,6,2,attention-pass,attention-pass,No,strategy-misc,
6,1.60249E+12,12/10/2020 09:21,1.60249E+12,-7,12/10/2020 02:21,20655,20,questionnaire-kzn1,,7180729,BLIND,2088711,,complete,,5f8419d5acbad10158e908d3,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 85.0.4183.121,1920x1200,1920x1097,,End Survey - Session 1,6,2,attention-pass,attention-pass,No,END QUESTIONNAIRE,49088
1,1.60249E+12,12/10/2020 09:20,1.60249E+12,1,12/10/2020 10:20,20655,20,questionnaire-kzn1,,7180731,BLIND,2088745,,complete,,5f8419caeeaab10154b9464e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1440x900,1317x718,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60249E+12,12/10/2020 09:21,1.60249E+12,1,12/10/2020 10:21,20655,20,questionnaire-kzn1,,7180731,BLIND,2088745,,complete,,5f8419caeeaab10154b9464e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1440x900,1317x718,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,strategy-describe,
3,1.60249E+12,12/10/2020 09:21,1.60249E+12,1,12/10/2020 10:21,20655,20,questionnaire-kzn1,,7180731,BLIND,2088745,,complete,,5f8419caeeaab10154b9464e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1440x900,1317x718,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,strategy-people,
4,1.60249E+12,12/10/2020 09:21,1.60249E+12,1,12/10/2020 10:21,20655,20,questionnaire-kzn1,,7180731,BLIND,2088745,,complete,,5f8419caeeaab10154b9464e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1440x900,1317x718,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,strategy-aid,
5,1.60249E+12,12/10/2020 09:21,1.60249E+12,1,12/10/2020 10:21,20655,20,questionnaire-kzn1,,7180731,BLIND,2088745,,complete,,5f8419caeeaab10154b9464e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1440x900,1317x718,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,strategy-misc,
6,1.60249E+12,12/10/2020 09:21,1.60249E+12,1,12/10/2020 10:21,20655,20,questionnaire-kzn1,,7180731,BLIND,2088745,,complete,,5f8419caeeaab10154b9464e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1440x900,1317x718,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,END QUESTIONNAIRE,39252
1,1.60249E+12,12/10/2020 09:21,1.60249E+12,-7,12/10/2020 02:21,20655,20,questionnaire-kzn1,,7180735,BLIND,2088748,,complete,,5f8419dfc356f1015bc64bca,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,1579x931,,End Survey - Session 1,6,16,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60249E+12,12/10/2020 09:22,1.60249E+12,-7,12/10/2020 02:22,20655,20,questionnaire-kzn1,,7180735,BLIND,2088748,,complete,,5f8419dfc356f1015bc64bca,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,1579x931,,End Survey - Session 1,6,16,attention-pass,attention-pass,No,strategy-describe,
3,1.60249E+12,12/10/2020 09:22,1.60249E+12,-7,12/10/2020 02:22,20655,20,questionnaire-kzn1,,7180735,BLIND,2088748,,complete,,5f8419dfc356f1015bc64bca,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,1579x931,,End Survey - Session 1,6,16,attention-pass,attention-pass,No,strategy-people,
4,1.60249E+12,12/10/2020 09:22,1.60249E+12,-7,12/10/2020 02:22,20655,20,questionnaire-kzn1,,7180735,BLIND,2088748,,complete,,5f8419dfc356f1015bc64bca,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,1579x931,,End Survey - Session 1,6,16,attention-pass,attention-pass,No,strategy-aid,
5,1.60249E+12,12/10/2020 09:22,1.60249E+12,-7,12/10/2020 02:22,20655,20,questionnaire-kzn1,,7180735,BLIND,2088748,,complete,,5f8419dfc356f1015bc64bca,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,1579x931,,End Survey - Session 1,6,16,attention-pass,attention-pass,No,strategy-misc,
6,1.60249E+12,12/10/2020 09:22,1.60249E+12,-7,12/10/2020 02:22,20655,20,questionnaire-kzn1,,7180735,BLIND,2088748,,complete,,5f8419dfc356f1015bc64bca,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,1579x931,,End Survey - Session 1,6,16,attention-pass,attention-pass,No,END QUESTIONNAIRE,46716
1,1.60249E+12,12/10/2020 09:22,1.60249E+12,1,12/10/2020 10:22,20655,20,questionnaire-kzn1,,7180759,BLIND,2088744,,complete,,5f8419de17783d01540ca5fc,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x821,,End Survey - Session 1,6,18,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60249E+12,12/10/2020 09:24,1.60249E+12,1,12/10/2020 10:24,20655,20,questionnaire-kzn1,,7180759,BLIND,2088744,,complete,,5f8419de17783d01540ca5fc,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x821,,End Survey - Session 1,6,18,attention-pass,attention-pass,No,strategy-describe,
3,1.60249E+12,12/10/2020 09:24,1.60249E+12,1,12/10/2020 10:24,20655,20,questionnaire-kzn1,,7180759,BLIND,2088744,,complete,,5f8419de17783d01540ca5fc,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x821,,End Survey - Session 1,6,18,attention-pass,attention-pass,No,strategy-people,
4,1.60249E+12,12/10/2020 09:24,1.60249E+12,1,12/10/2020 10:24,20655,20,questionnaire-kzn1,,7180759,BLIND,2088744,,complete,,5f8419de17783d01540ca5fc,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x821,,End Survey - Session 1,6,18,attention-pass,attention-pass,No,strategy-aid,
5,1.60249E+12,12/10/2020 09:24,1.60249E+12,1,12/10/2020 10:24,20655,20,questionnaire-kzn1,,7180759,BLIND,2088744,,complete,,5f8419de17783d01540ca5fc,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x821,,End Survey - Session 1,6,18,attention-pass,attention-pass,No,strategy-misc,
6,1.60249E+12,12/10/2020 09:24,1.60249E+12,1,12/10/2020 10:24,20655,20,questionnaire-kzn1,,7180759,BLIND,2088744,,complete,,5f8419de17783d01540ca5fc,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x821,,End Survey - Session 1,6,18,attention-pass,attention-pass,No,END QUESTIONNAIRE,78580
1,1.60249E+12,12/10/2020 09:23,1.60249E+12,1,12/10/2020 10:23,20655,20,questionnaire-kzn1,,7180764,BLIND,2088743,,complete,,5f8419cb68ad9b01a9c4cbe3,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x722,,End Survey - Session 1,6,13,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60249E+12,12/10/2020 09:23,1.60249E+12,1,12/10/2020 10:23,20655,20,questionnaire-kzn1,,7180764,BLIND,2088743,,complete,,5f8419cb68ad9b01a9c4cbe3,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x722,,End Survey - Session 1,6,13,attention-pass,attention-pass,No,strategy-describe,
3,1.60249E+12,12/10/2020 09:23,1.60249E+12,1,12/10/2020 10:23,20655,20,questionnaire-kzn1,,7180764,BLIND,2088743,,complete,,5f8419cb68ad9b01a9c4cbe3,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x722,,End Survey - Session 1,6,13,attention-pass,attention-pass,No,strategy-people,
4,1.60249E+12,12/10/2020 09:23,1.60249E+12,1,12/10/2020 10:23,20655,20,questionnaire-kzn1,,7180764,BLIND,2088743,,complete,,5f8419cb68ad9b01a9c4cbe3,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x722,,End Survey - Session 1,6,13,attention-pass,attention-pass,No,strategy-aid,
5,1.60249E+12,12/10/2020 09:23,1.60249E+12,1,12/10/2020 10:23,20655,20,questionnaire-kzn1,,7180764,BLIND,2088743,,complete,,5f8419cb68ad9b01a9c4cbe3,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x722,,End Survey - Session 1,6,13,attention-pass,attention-pass,No,strategy-misc,
6,1.60249E+12,12/10/2020 09:23,1.60249E+12,1,12/10/2020 10:23,20655,20,questionnaire-kzn1,,7180764,BLIND,2088743,,complete,,5f8419cb68ad9b01a9c4cbe3,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x722,,End Survey - Session 1,6,13,attention-pass,attention-pass,No,END QUESTIONNAIRE,39514
1,1.60249E+12,12/10/2020 09:24,1.60249E+12,-7,12/10/2020 02:24,20655,20,questionnaire-kzn1,,7180778,BLIND,2088758,,complete,,5f8419d0a4eedb01038e97f2,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 84.0.4147.135,1440x900,1231x630,,End Survey - Session 1,6,5,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.6025E+12,12/10/2020 09:30,1.6025E+12,-7,12/10/2020 02:30,20655,20,questionnaire-kzn1,,7180778,BLIND,2088758,,complete,,5f8419d0a4eedb01038e97f2,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 84.0.4147.135,1440x900,1231x630,,End Survey - Session 1,6,5,attention-pass,attention-pass,No,strategy-describe,
3,1.6025E+12,12/10/2020 09:30,1.6025E+12,-7,12/10/2020 02:30,20655,20,questionnaire-kzn1,,7180778,BLIND,2088758,,complete,,5f8419d0a4eedb01038e97f2,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 84.0.4147.135,1440x900,1231x630,,End Survey - Session 1,6,5,attention-pass,attention-pass,No,strategy-people,
4,1.6025E+12,12/10/2020 09:30,1.6025E+12,-7,12/10/2020 02:30,20655,20,questionnaire-kzn1,,7180778,BLIND,2088758,,complete,,5f8419d0a4eedb01038e97f2,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 84.0.4147.135,1440x900,1231x630,,End Survey - Session 1,6,5,attention-pass,attention-pass,No,strategy-aid,
5,1.6025E+12,12/10/2020 09:30,1.6025E+12,-7,12/10/2020 02:30,20655,20,questionnaire-kzn1,,7180778,BLIND,2088758,,complete,,5f8419d0a4eedb01038e97f2,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 84.0.4147.135,1440x900,1231x630,,End Survey - Session 1,6,5,attention-pass,attention-pass,No,strategy-misc,
6,1.6025E+12,12/10/2020 09:30,1.6025E+12,-7,12/10/2020 02:30,20655,20,questionnaire-kzn1,,7180778,BLIND,2088758,,complete,,5f8419d0a4eedb01038e97f2,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 84.0.4147.135,1440x900,1231x630,,End Survey - Session 1,6,5,attention-pass,attention-pass,No,END QUESTIONNAIRE,354032
1,1.60249E+12,12/10/2020 09:27,1.60249E+12,-4,12/10/2020 05:27,20655,20,questionnaire-kzn1,,7180843,BLIND,2088793,,complete,,5f8419c8e2e6ab01ad1a6b17,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x754,,End Survey - Session 1,6,1,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.6025E+12,12/10/2020 09:30,1.6025E+12,-4,12/10/2020 05:30,20655,20,questionnaire-kzn1,,7180843,BLIND,2088793,,complete,,5f8419c8e2e6ab01ad1a6b17,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x754,,End Survey - Session 1,6,1,attention-pass,attention-pass,No,strategy-describe,
3,1.6025E+12,12/10/2020 09:30,1.6025E+12,-4,12/10/2020 05:30,20655,20,questionnaire-kzn1,,7180843,BLIND,2088793,,complete,,5f8419c8e2e6ab01ad1a6b17,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x754,,End Survey - Session 1,6,1,attention-pass,attention-pass,No,strategy-people,
4,1.6025E+12,12/10/2020 09:30,1.6025E+12,-4,12/10/2020 05:30,20655,20,questionnaire-kzn1,,7180843,BLIND,2088793,,complete,,5f8419c8e2e6ab01ad1a6b17,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x754,,End Survey - Session 1,6,1,attention-pass,attention-pass,No,strategy-aid,
5,1.6025E+12,12/10/2020 09:30,1.6025E+12,-4,12/10/2020 05:30,20655,20,questionnaire-kzn1,,7180843,BLIND,2088793,,complete,,5f8419c8e2e6ab01ad1a6b17,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x754,,End Survey - Session 1,6,1,attention-pass,attention-pass,No,strategy-misc,
6,1.6025E+12,12/10/2020 09:30,1.6025E+12,-4,12/10/2020 05:30,20655,20,questionnaire-kzn1,,7180843,BLIND,2088793,,complete,,5f8419c8e2e6ab01ad1a6b17,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x754,,End Survey - Session 1,6,1,attention-pass,attention-pass,No,END QUESTIONNAIRE,164912
1,1.60249E+12,12/10/2020 09:29,1.60249E+12,1,12/10/2020 10:29,20655,20,questionnaire-kzn1,,7180876,BLIND,2088788,,complete,,5f8419dd45e4e40158f45d73,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,End Survey - Session 1,6,9,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60249E+12,12/10/2020 09:29,1.60249E+12,1,12/10/2020 10:29,20655,20,questionnaire-kzn1,,7180876,BLIND,2088788,,complete,,5f8419dd45e4e40158f45d73,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,End Survey - Session 1,6,9,attention-pass,attention-pass,No,strategy-describe,
3,1.60249E+12,12/10/2020 09:29,1.60249E+12,1,12/10/2020 10:29,20655,20,questionnaire-kzn1,,7180876,BLIND,2088788,,complete,,5f8419dd45e4e40158f45d73,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,End Survey - Session 1,6,9,attention-pass,attention-pass,No,strategy-people,
4,1.60249E+12,12/10/2020 09:29,1.60249E+12,1,12/10/2020 10:29,20655,20,questionnaire-kzn1,,7180876,BLIND,2088788,,complete,,5f8419dd45e4e40158f45d73,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,End Survey - Session 1,6,9,attention-pass,attention-pass,No,strategy-aid,
5,1.60249E+12,12/10/2020 09:29,1.60249E+12,1,12/10/2020 10:29,20655,20,questionnaire-kzn1,,7180876,BLIND,2088788,,complete,,5f8419dd45e4e40158f45d73,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,End Survey - Session 1,6,9,attention-pass,attention-pass,No,strategy-misc,
6,1.60249E+12,12/10/2020 09:29,1.60249E+12,1,12/10/2020 10:29,20655,20,questionnaire-kzn1,,7180876,BLIND,2088788,,complete,,5f8419dd45e4e40158f45d73,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,End Survey - Session 1,6,9,attention-pass,attention-pass,No,END QUESTIONNAIRE,28658
1,1.6025E+12,12/10/2020 09:35,1.6025E+12,-4,12/10/2020 05:35,20655,20,questionnaire-kzn1,,7180972,BLIND,2088710,,complete,,5f8419cba9741401012231a5,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1366x768,1366x657,,End Survey - Session 1,6,14,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.6025E+12,12/10/2020 09:37,1.6025E+12,-4,12/10/2020 05:37,20655,20,questionnaire-kzn1,,7180972,BLIND,2088710,,complete,,5f8419cba9741401012231a5,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1366x768,1366x657,,End Survey - Session 1,6,14,attention-pass,attention-pass,No,strategy-describe,
3,1.6025E+12,12/10/2020 09:37,1.6025E+12,-4,12/10/2020 05:37,20655,20,questionnaire-kzn1,,7180972,BLIND,2088710,,complete,,5f8419cba9741401012231a5,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1366x768,1366x657,,End Survey - Session 1,6,14,attention-pass,attention-pass,No,strategy-people,
4,1.6025E+12,12/10/2020 09:37,1.6025E+12,-4,12/10/2020 05:37,20655,20,questionnaire-kzn1,,7180972,BLIND,2088710,,complete,,5f8419cba9741401012231a5,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1366x768,1366x657,,End Survey - Session 1,6,14,attention-pass,attention-pass,No,strategy-aid,
5,1.6025E+12,12/10/2020 09:37,1.6025E+12,-4,12/10/2020 05:37,20655,20,questionnaire-kzn1,,7180972,BLIND,2088710,,complete,,5f8419cba9741401012231a5,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1366x768,1366x657,,End Survey - Session 1,6,14,attention-pass,attention-pass,No,strategy-misc,
6,1.6025E+12,12/10/2020 09:37,1.6025E+12,-4,12/10/2020 05:37,20655,20,questionnaire-kzn1,,7180972,BLIND,2088710,,complete,,5f8419cba9741401012231a5,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1366x768,1366x657,,End Survey - Session 1,6,14,attention-pass,attention-pass,No,END QUESTIONNAIRE,62873
