Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-pnjf,branch-1wjh,branch-sxfc,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,cue,category_cue,target,eventno,pairtype,untested_element
11,1602317587413,10/10/2020 08:13:07,1602317588224,1,10/10/2020 09:13:08,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,4,1,1,Screen 1,Zone2,continue_button,3749.104999937117,,,,,0,1,0,,,,,,end_reex_practice,,,,,,,
12,1602317587819,10/10/2020 08:13:07,1602317588708,1,10/10/2020 09:13:08,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,4,1,2,iti,Zone1,timelimit_screen,499.54699999999866,,,,,0,1,0,,,1,,,end_reex_practice,,,,,,,
13,1602317588381,10/10/2020 08:13:08,1602317589255,1,10/10/2020 09:13:09,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,21,3,1,fixation,fixation,fixation,549.875,,,,,0,1,0,,,,,1,reexposure_trial,,hamster,OBJECT,statue,16,AO,L
14,1602317598343,10/10/2020 08:13:18,1602317599237,1,10/10/2020 09:13:19,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,21,3,2,reex_stimuli,Zone3,timelimit_screen,9981.806000000004,,,,,0,1,0,,,1,,1,reexposure_trial,,hamster,OBJECT,statue,16,AO,L
15,1602317598845,10/10/2020 08:13:18,1602317599737,1,10/10/2020 09:13:19,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,21,3,3,iti,Zone1,timelimit_screen,499.8969999999972,,,,,0,1,0,,,1,,1,reexposure_trial,,hamster,OBJECT,statue,16,AO,L
16,1602317599422,10/10/2020 08:13:19,1602317600286,1,10/10/2020 09:13:20,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,17,4,1,fixation,fixation,fixation,549.349000000002,,,,,0,1,0,,,,,1,reexposure_trial,,mug,LOCATION,lighthouse,12,OL,A
17,1602317609439,10/10/2020 08:13:29,1602317610272,1,10/10/2020 09:13:30,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,17,4,2,reex_stimuli,Zone3,timelimit_screen,9981.231999999996,,,,,0,1,0,,,1,,1,reexposure_trial,,mug,LOCATION,lighthouse,12,OL,A
18,1602317609892,10/10/2020 08:13:29,1602317610772,1,10/10/2020 09:13:30,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,17,4,3,iti,Zone1,timelimit_screen,499.9270000000033,,,,,0,1,0,,,1,,1,reexposure_trial,,mug,LOCATION,lighthouse,12,OL,A
19,1602317610455,10/10/2020 08:13:30,1602317611317,1,10/10/2020 09:13:31,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,6,5,1,fixation,fixation,fixation,550.413999999997,,,,,0,1,0,,,,,1,reexposure_trial,,classroom,ANIMAL,snake,2,LA,O
20,1602317620450,10/10/2020 08:13:40,1602317621303,1,10/10/2020 09:13:41,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,6,5,2,reex_stimuli,Zone3,timelimit_screen,9980.735,,,,,0,1,0,,,1,,1,reexposure_trial,,classroom,ANIMAL,snake,2,LA,O
21,1602317620922,10/10/2020 08:13:40,1602317621801,1,10/10/2020 09:13:41,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,6,5,3,iti,Zone1,timelimit_screen,499.86500000000524,,,,,0,1,0,,,1,,1,reexposure_trial,,classroom,ANIMAL,snake,2,LA,O
22,1602317621505,10/10/2020 08:13:41,1602317622353,1,10/10/2020 09:13:42,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,10,6,1,fixation,fixation,fixation,549.926999999996,,,,,0,1,0,,,,,1,reexposure_trial,,mountain,ANIMAL,giraffe,6,LA,O
23,1602317631434,10/10/2020 08:13:51,1602317632330,1,10/10/2020 09:13:52,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,10,6,2,reex_stimuli,Zone3,timelimit_screen,9981.259000000005,,,,,0,1,0,,,1,,1,reexposure_trial,,mountain,ANIMAL,giraffe,6,LA,O
24,1602317631966,10/10/2020 08:13:51,1602317632830,1,10/10/2020 09:13:52,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,10,6,3,iti,Zone1,timelimit_screen,499.8869999999879,,,,,0,1,0,,,1,,1,reexposure_trial,,mountain,ANIMAL,giraffe,6,LA,O
25,1602317632481,10/10/2020 08:13:52,1602317633382,1,10/10/2020 09:13:53,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,15,7,1,fixation,fixation,fixation,549.8380000000034,,,,,0,1,0,,,,,1,reexposure_trial,,box,LOCATION,hairdressers,10,OL,A
26,1602317642499,10/10/2020 08:14:02,1602317643361,1,10/10/2020 09:14:03,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,15,7,2,reex_stimuli,Zone3,timelimit_screen,9981.288,,,,,0,1,0,,,1,,1,reexposure_trial,,box,LOCATION,hairdressers,10,OL,A
27,1602317643002,10/10/2020 08:14:03,1602317643861,1,10/10/2020 09:14:03,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,15,7,3,iti,Zone1,timelimit_screen,499.8950000000041,,,,,0,1,0,,,1,,1,reexposure_trial,,box,LOCATION,hairdressers,10,OL,A
28,1602317643565,10/10/2020 08:14:03,1602317644410,1,10/10/2020 09:14:04,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,16,8,1,fixation,fixation,fixation,549.9229999999952,,,,,0,1,0,,,,,1,reexposure_trial,,camera,LOCATION,garden,11,OL,A
29,1602317653492,10/10/2020 08:14:13,1602317654392,1,10/10/2020 09:14:14,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,16,8,2,reex_stimuli,Zone3,timelimit_screen,9981.275000000009,,,,,0,1,0,,,1,,1,reexposure_trial,,camera,LOCATION,garden,11,OL,A
30,1602317654022,10/10/2020 08:14:14,1602317654892,1,10/10/2020 09:14:14,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,16,8,3,iti,Zone1,timelimit_screen,499.89599999999336,,,,,0,1,0,,,1,,1,reexposure_trial,,camera,LOCATION,garden,11,OL,A
31,1602317654600,10/10/2020 08:14:14,1602317655441,1,10/10/2020 09:14:15,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,7,9,1,fixation,fixation,fixation,549.8099999999977,,,,,0,1,0,,,,,1,reexposure_trial,,church,ANIMAL,sheep,3,LA,O
32,1602317664585,10/10/2020 08:14:24,1602317665423,1,10/10/2020 09:14:25,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,7,9,2,reex_stimuli,Zone3,timelimit_screen,9981.334000000003,,,,,0,1,0,,,1,,1,reexposure_trial,,church,ANIMAL,sheep,3,LA,O
33,1602317665020,10/10/2020 08:14:25,1602317665923,1,10/10/2020 09:14:25,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,7,9,3,iti,Zone1,timelimit_screen,500.40499999999884,,,,,0,1,0,,,1,,1,reexposure_trial,,church,ANIMAL,sheep,3,LA,O
34,1602317665569,10/10/2020 08:14:25,1602317666473,1,10/10/2020 09:14:26,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,8,10,1,fixation,fixation,fixation,549.7850000000035,,,,,0,1,0,,,,,1,reexposure_trial,,post office,ANIMAL,cow,4,LA,O
35,1602317675598,10/10/2020 08:14:35,1602317676454,1,10/10/2020 09:14:36,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,8,10,2,reex_stimuli,Zone3,timelimit_screen,9980.86499999999,,,,,0,1,0,,,1,,1,reexposure_trial,,post office,ANIMAL,cow,4,LA,O
36,1602317676068,10/10/2020 08:14:36,1602317676954,1,10/10/2020 09:14:36,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,8,10,3,iti,Zone1,timelimit_screen,499.88000000000466,,,,,0,1,0,,,1,,1,reexposure_trial,,post office,ANIMAL,cow,4,LA,O
37,1602317676631,10/10/2020 08:14:36,1602317677504,1,10/10/2020 09:14:37,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,9,11,1,fixation,fixation,fixation,549.9030000000057,,,,,0,1,0,,,,,1,reexposure_trial,,circus,ANIMAL,spider,5,LA,O
38,1602317686616,10/10/2020 08:14:46,1602317687485,1,10/10/2020 09:14:47,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,9,11,2,reex_stimuli,Zone3,timelimit_screen,9981.271999999983,,,,,0,1,0,,,1,,1,reexposure_trial,,circus,ANIMAL,spider,5,LA,O
39,1602317687132,10/10/2020 08:14:47,1602317687983,1,10/10/2020 09:14:47,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,9,11,3,iti,Zone1,timelimit_screen,499.89300000001094,,,,,0,1,0,,,1,,1,reexposure_trial,,circus,ANIMAL,spider,5,LA,O
40,1602317688390,10/10/2020 08:14:48,1602317689263,1,10/10/2020 09:14:49,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,14,1,1,attention,Zone3,response_keyboard_single,1238.2349998224527,,,1,1,1,0,0,,,,,,attention_check,,,,,,,
41,1602317688929,10/10/2020 08:14:48,1602317689750,1,10/10/2020 09:14:49,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,14,1,2,iti,Zone1,timelimit_screen,499.8660000000091,,,,,0,1,0,,,1,,,attention_check,,,,,,,
42,1602317689433,10/10/2020 08:14:49,1602317690299,1,10/10/2020 09:14:50,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,12,12,1,fixation,fixation,fixation,549.8879999999772,,,,,0,1,0,,,,,1,reexposure_trial,,ice cream,LOCATION,waterfall,8,OL,A
43,1602317699406,10/10/2020 08:14:59,1602317700281,1,10/10/2020 09:15:00,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,12,12,2,reex_stimuli,Zone3,timelimit_screen,9981.268000000011,,,,,0,1,0,,,1,,1,reexposure_trial,,ice cream,LOCATION,waterfall,8,OL,A
44,1602317699921,10/10/2020 08:14:59,1602317700782,1,10/10/2020 09:15:00,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,12,12,3,iti,Zone1,timelimit_screen,500.42600000000675,,,,,0,1,0,,,1,,1,reexposure_trial,,ice cream,LOCATION,waterfall,8,OL,A
45,1602317700483,10/10/2020 08:15:00,1602317701331,1,10/10/2020 09:15:01,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,20,13,1,fixation,fixation,fixation,549.9230000000098,,,,,0,1,0,,,,,1,reexposure_trial,,monkey,OBJECT,ring,15,AO,L
46,1602317710473,10/10/2020 08:15:10,1602317711312,1,10/10/2020 09:15:11,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,20,13,2,reex_stimuli,Zone3,timelimit_screen,9981.231999999989,,,,,0,1,0,,,1,,1,reexposure_trial,,monkey,OBJECT,ring,15,AO,L
47,1602317710911,10/10/2020 08:15:10,1602317711812,1,10/10/2020 09:15:11,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,20,13,3,iti,Zone1,timelimit_screen,499.29899999999907,,,,,0,1,0,,,1,,1,reexposure_trial,,monkey,OBJECT,ring,15,AO,L
48,1602317711523,10/10/2020 08:15:11,1602317712362,1,10/10/2020 09:15:12,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,13,14,1,fixation,fixation,fixation,550.4990000000107,,,,,0,1,0,,,,,1,reexposure_trial,,spoon,LOCATION,bank,9,OL,A
49,1602317721458,10/10/2020 08:15:21,1602317722343,1,10/10/2020 09:15:22,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,13,14,2,reex_stimuli,Zone3,timelimit_screen,9981.242999999988,,,,,0,1,0,,,1,,1,reexposure_trial,,spoon,LOCATION,bank,9,OL,A
50,1602317721989,10/10/2020 08:15:21,1602317722842,1,10/10/2020 09:15:22,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,13,14,3,iti,Zone1,timelimit_screen,499.36799999998766,,,,,0,1,0,,,1,,1,reexposure_trial,,spoon,LOCATION,bank,9,OL,A
51,1602317722540,10/10/2020 08:15:22,1602317723392,1,10/10/2020 09:15:23,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,11,15,1,fixation,fixation,fixation,549.8930000000109,,,,,0,1,0,,,,,1,reexposure_trial,,book,LOCATION,treehouse,7,OL,A
52,1602317732479,10/10/2020 08:15:32,1602317733374,1,10/10/2020 09:15:33,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,11,15,2,reex_stimuli,Zone3,timelimit_screen,9981.261999999988,,,,,0,1,0,,,1,,1,reexposure_trial,,book,LOCATION,treehouse,7,OL,A
53,1602317733057,10/10/2020 08:15:33,1602317733875,1,10/10/2020 09:15:33,20655,19,task-fwmg,,7156472,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Retrieval/Reexposure,27,18,attention-pass,attention-pass,18_reex_ret,18_reex_ret,11,15,3,iti,Zone1,timelimit_screen,500.29000000000815,,,,,0,1,0,,,1,,1,reexposure_trial,,book,LOCATION,treehouse,7,OL,A
