Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-pnjf,branch-1wjh,branch-sxfc,Randomise questionnaire elements?,Question Key,Response
2,1.60232E+12,10/10/2020 08:34,1.60232E+12,-4,10/10/2020 04:34,20655,19,questionnaire-kzn1,,7156587,BLIND,2080725,,complete,,5f816aad0afba521ca33aa0d,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1920x1005,,End Survey - Session 1,6,3,attention-pass,attention-pass,No,strategy-describe,
3,1.60232E+12,10/10/2020 08:34,1.60232E+12,-4,10/10/2020 04:34,20655,19,questionnaire-kzn1,,7156587,BLIND,2080725,,complete,,5f816aad0afba521ca33aa0d,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1920x1005,,End Survey - Session 1,6,3,attention-pass,attention-pass,No,strategy-people,
4,1.60232E+12,10/10/2020 08:34,1.60232E+12,-4,10/10/2020 04:34,20655,19,questionnaire-kzn1,,7156587,BLIND,2080725,,complete,,5f816aad0afba521ca33aa0d,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1920x1005,,End Survey - Session 1,6,3,attention-pass,attention-pass,No,strategy-aid,
5,1.60232E+12,10/10/2020 08:34,1.60232E+12,-4,10/10/2020 04:34,20655,19,questionnaire-kzn1,,7156587,BLIND,2080725,,complete,,5f816aad0afba521ca33aa0d,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1920x1005,,End Survey - Session 1,6,3,attention-pass,attention-pass,No,strategy-misc,
6,1.60232E+12,10/10/2020 08:34,1.60232E+12,-4,10/10/2020 04:34,20655,19,questionnaire-kzn1,,7156587,BLIND,2080725,,complete,,5f816aad0afba521ca33aa0d,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1920x1005,,End Survey - Session 1,6,3,attention-pass,attention-pass,No,END QUESTIONNAIRE,94861
1,1.60232E+12,10/10/2020 08:34,1.60232E+12,10,10/10/2020 18:34,20655,19,questionnaire-kzn1,,7156597,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,End Survey - Session 1,6,9,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60232E+12,10/10/2020 08:37,1.60232E+12,10,10/10/2020 18:37,20655,19,questionnaire-kzn1,,7156597,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,End Survey - Session 1,6,9,attention-pass,attention-pass,No,strategy-describe,
3,1.60232E+12,10/10/2020 08:37,1.60232E+12,10,10/10/2020 18:37,20655,19,questionnaire-kzn1,,7156597,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,End Survey - Session 1,6,9,attention-pass,attention-pass,No,strategy-people,
4,1.60232E+12,10/10/2020 08:37,1.60232E+12,10,10/10/2020 18:37,20655,19,questionnaire-kzn1,,7156597,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,End Survey - Session 1,6,9,attention-pass,attention-pass,No,strategy-aid,
5,1.60232E+12,10/10/2020 08:37,1.60232E+12,10,10/10/2020 18:37,20655,19,questionnaire-kzn1,,7156597,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,End Survey - Session 1,6,9,attention-pass,attention-pass,No,strategy-misc,
6,1.60232E+12,10/10/2020 08:37,1.60232E+12,10,10/10/2020 18:37,20655,19,questionnaire-kzn1,,7156597,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,End Survey - Session 1,6,9,attention-pass,attention-pass,No,END QUESTIONNAIRE,204998
1,1.60232E+12,10/10/2020 08:34,1.60232E+12,1,10/10/2020 09:34,20655,19,questionnaire-kzn1,,7156601,BLIND,2080713,,complete,,5f816a82ff525821c80640b9,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1339,,End Survey - Session 1,6,15,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60232E+12,10/10/2020 08:36,1.60232E+12,1,10/10/2020 09:36,20655,19,questionnaire-kzn1,,7156601,BLIND,2080713,,complete,,5f816a82ff525821c80640b9,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1339,,End Survey - Session 1,6,15,attention-pass,attention-pass,No,strategy-describe,
3,1.60232E+12,10/10/2020 08:36,1.60232E+12,1,10/10/2020 09:36,20655,19,questionnaire-kzn1,,7156601,BLIND,2080713,,complete,,5f816a82ff525821c80640b9,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1339,,End Survey - Session 1,6,15,attention-pass,attention-pass,No,strategy-people,
4,1.60232E+12,10/10/2020 08:36,1.60232E+12,1,10/10/2020 09:36,20655,19,questionnaire-kzn1,,7156601,BLIND,2080713,,complete,,5f816a82ff525821c80640b9,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1339,,End Survey - Session 1,6,15,attention-pass,attention-pass,No,strategy-aid,
5,1.60232E+12,10/10/2020 08:36,1.60232E+12,1,10/10/2020 09:36,20655,19,questionnaire-kzn1,,7156601,BLIND,2080713,,complete,,5f816a82ff525821c80640b9,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1339,,End Survey - Session 1,6,15,attention-pass,attention-pass,No,strategy-misc,
6,1.60232E+12,10/10/2020 08:36,1.60232E+12,1,10/10/2020 09:36,20655,19,questionnaire-kzn1,,7156601,BLIND,2080713,,complete,,5f816a82ff525821c80640b9,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1339,,End Survey - Session 1,6,15,attention-pass,attention-pass,No,END QUESTIONNAIRE,85648
1,1.60232E+12,10/10/2020 08:35,1.60232E+12,-4,10/10/2020 04:35,20655,19,questionnaire-kzn1,,7156607,BLIND,2080747,,complete,,5f816a92a08cb4217df15571,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1334x620,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60232E+12,10/10/2020 08:36,1.60232E+12,-4,10/10/2020 04:36,20655,19,questionnaire-kzn1,,7156607,BLIND,2080747,,complete,,5f816a92a08cb4217df15571,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1334x620,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,strategy-describe,
3,1.60232E+12,10/10/2020 08:36,1.60232E+12,-4,10/10/2020 04:36,20655,19,questionnaire-kzn1,,7156607,BLIND,2080747,,complete,,5f816a92a08cb4217df15571,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1334x620,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,strategy-people,
4,1.60232E+12,10/10/2020 08:36,1.60232E+12,-4,10/10/2020 04:36,20655,19,questionnaire-kzn1,,7156607,BLIND,2080747,,complete,,5f816a92a08cb4217df15571,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1334x620,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,strategy-aid,
5,1.60232E+12,10/10/2020 08:36,1.60232E+12,-4,10/10/2020 04:36,20655,19,questionnaire-kzn1,,7156607,BLIND,2080747,,complete,,5f816a92a08cb4217df15571,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1334x620,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,strategy-misc,
6,1.60232E+12,10/10/2020 08:36,1.60232E+12,-4,10/10/2020 04:36,20655,19,questionnaire-kzn1,,7156607,BLIND,2080747,,complete,,5f816a92a08cb4217df15571,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1334x620,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,END QUESTIONNAIRE,65143
1,1.60232E+12,10/10/2020 08:35,1.60232E+12,-5,10/10/2020 03:35,20655,19,questionnaire-kzn1,,7156614,BLIND,2080721,,complete,,5f816a9fc452ff201560859b,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,2133x1200,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60232E+12,10/10/2020 08:36,1.60232E+12,-5,10/10/2020 03:36,20655,19,questionnaire-kzn1,,7156614,BLIND,2080721,,complete,,5f816a9fc452ff201560859b,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,2133x1200,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,strategy-describe,
3,1.60232E+12,10/10/2020 08:36,1.60232E+12,-5,10/10/2020 03:36,20655,19,questionnaire-kzn1,,7156614,BLIND,2080721,,complete,,5f816a9fc452ff201560859b,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,2133x1200,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,strategy-people,
4,1.60232E+12,10/10/2020 08:36,1.60232E+12,-5,10/10/2020 03:36,20655,19,questionnaire-kzn1,,7156614,BLIND,2080721,,complete,,5f816a9fc452ff201560859b,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,2133x1200,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,strategy-aid,
