Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-pnjf,branch-1wjh,branch-sxfc,Randomise questionnaire elements?,Question Key,Response
5,1602316974034,10/10/2020 08:02:54,1602317023843,1,10/10/2020 09:03:43,20655,19,questionnaire-clby,,7156369,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,1206x596,,Background session 1,1,11,attention-pass,attention-pass,No,response-2-inmonths,314
6,1602316974034,10/10/2020 08:02:54,1602317023843,1,10/10/2020 09:03:43,20655,19,questionnaire-clby,,7156369,BLIND,2080715,,complete,,5f816a81af4c57211d293471,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.125,1280x800,1206x596,,Background session 1,1,11,attention-pass,attention-pass,No,END QUESTIONNAIRE,11921
1,1602316970674,10/10/2020 08:02:50,1602316970600,-5,10/10/2020 03:02:50,20655,19,questionnaire-clby,,7156372,BLIND,2080714,,complete,,5f816a8bddce1d2180fae62e,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1707x960,1707x850,,Background session 1,1,2,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602316985273,10/10/2020 08:03:05,1602316985296,-5,10/10/2020 03:03:05,20655,19,questionnaire-clby,,7156372,BLIND,2080714,,complete,,5f816a8bddce1d2180fae62e,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1707x960,1707x850,,Background session 1,1,2,attention-pass,attention-pass,No,gender,Female
3,1602316985443,10/10/2020 08:03:05,1602316985298,-5,10/10/2020 03:03:05,20655,19,questionnaire-clby,,7156372,BLIND,2080714,,complete,,5f816a8bddce1d2180fae62e,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1707x960,1707x850,,Background session 1,1,2,attention-pass,attention-pass,No,gender-quantised,2
4,1602316985443,10/10/2020 08:03:05,1602316985298,-5,10/10/2020 03:03:05,20655,19,questionnaire-clby,,7156372,BLIND,2080714,,complete,,5f816a8bddce1d2180fae62e,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1707x960,1707x850,,Background session 1,1,2,attention-pass,attention-pass,No,gender-text,
5,1602316985443,10/10/2020 08:03:05,1602316985298,-5,10/10/2020 03:03:05,20655,19,questionnaire-clby,,7156372,BLIND,2080714,,complete,,5f816a8bddce1d2180fae62e,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1707x960,1707x850,,Background session 1,1,2,attention-pass,attention-pass,No,response-2-inmonths,330
6,1602316985443,10/10/2020 08:03:05,1602316985298,-5,10/10/2020 03:03:05,20655,19,questionnaire-clby,,7156372,BLIND,2080714,,complete,,5f816a8bddce1d2180fae62e,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1707x960,1707x850,,Background session 1,1,2,attention-pass,attention-pass,No,END QUESTIONNAIRE,14698
1,1602317000470,10/10/2020 08:03:20,1602317000346,1,10/10/2020 09:03:20,20655,19,questionnaire-clby,,7156384,BLIND,2080717,,complete,,5f816a971130ae213b4e20c7,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1680x1050,1680x939,,Background session 1,1,8,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602317015177,10/10/2020 08:03:35,1602317014952,1,10/10/2020 09:03:34,20655,19,questionnaire-clby,,7156384,BLIND,2080717,,complete,,5f816a971130ae213b4e20c7,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1680x1050,1680x939,,Background session 1,1,8,attention-pass,attention-pass,No,gender,Female
3,1602317015224,10/10/2020 08:03:35,1602317014954,1,10/10/2020 09:03:34,20655,19,questionnaire-clby,,7156384,BLIND,2080717,,complete,,5f816a971130ae213b4e20c7,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1680x1050,1680x939,,Background session 1,1,8,attention-pass,attention-pass,No,gender-quantised,2
4,1602317015224,10/10/2020 08:03:35,1602317014955,1,10/10/2020 09:03:34,20655,19,questionnaire-clby,,7156384,BLIND,2080717,,complete,,5f816a971130ae213b4e20c7,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1680x1050,1680x939,,Background session 1,1,8,attention-pass,attention-pass,No,gender-text,
5,1602317015224,10/10/2020 08:03:35,1602317014955,1,10/10/2020 09:03:34,20655,19,questionnaire-clby,,7156384,BLIND,2080717,,complete,,5f816a971130ae213b4e20c7,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1680x1050,1680x939,,Background session 1,1,8,attention-pass,attention-pass,No,response-2-inmonths,280
6,1602317015224,10/10/2020 08:03:35,1602317014955,1,10/10/2020 09:03:34,20655,19,questionnaire-clby,,7156384,BLIND,2080717,,complete,,5f816a971130ae213b4e20c7,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1680x1050,1680x939,,Background session 1,1,8,attention-pass,attention-pass,No,END QUESTIONNAIRE,14609
1,1602317016602,10/10/2020 08:03:36,1602317002149,-4,10/10/2020 04:03:22,20655,19,questionnaire-clby,,7156393,BLIND,2080725,,complete,,5f816aad0afba521ca33aa0d,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1920x1005,,Background session 1,1,3,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602317031554,10/10/2020 08:03:51,1602317017148,-4,10/10/2020 04:03:37,20655,19,questionnaire-clby,,7156393,BLIND,2080725,,complete,,5f816aad0afba521ca33aa0d,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1920x1005,,Background session 1,1,3,attention-pass,attention-pass,No,gender,Male
3,1602317031811,10/10/2020 08:03:51,1602317017149,-4,10/10/2020 04:03:37,20655,19,questionnaire-clby,,7156393,BLIND,2080725,,complete,,5f816aad0afba521ca33aa0d,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1920x1005,,Background session 1,1,3,attention-pass,attention-pass,No,gender-quantised,1
4,1602317031811,10/10/2020 08:03:51,1602317017150,-4,10/10/2020 04:03:37,20655,19,questionnaire-clby,,7156393,BLIND,2080725,,complete,,5f816aad0afba521ca33aa0d,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1920x1005,,Background session 1,1,3,attention-pass,attention-pass,No,gender-text,
5,1602317031811,10/10/2020 08:03:51,1602317017150,-4,10/10/2020 04:03:37,20655,19,questionnaire-clby,,7156393,BLIND,2080725,,complete,,5f816aad0afba521ca33aa0d,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1920x1005,,Background session 1,1,3,attention-pass,attention-pass,No,response-2-inmonths,375
6,1602317031811,10/10/2020 08:03:51,1602317017150,-4,10/10/2020 04:03:37,20655,19,questionnaire-clby,,7156393,BLIND,2080725,,complete,,5f816aad0afba521ca33aa0d,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1920x1005,,Background session 1,1,3,attention-pass,attention-pass,No,END QUESTIONNAIRE,15001
1,1602317021899,10/10/2020 08:03:41,1602317021698,-5,10/10/2020 03:03:41,20655,19,questionnaire-clby,,7156395,BLIND,2080721,,complete,,5f816a9fc452ff201560859b,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,694x513,,Background session 1,1,12,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602317336782,10/10/2020 08:08:56,1602317335676,-5,10/10/2020 03:08:55,20655,19,questionnaire-clby,,7156395,BLIND,2080721,,complete,,5f816a9fc452ff201560859b,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,1251x1111,,Background session 1,1,12,attention-pass,attention-pass,No,gender,Male
3,1602317336954,10/10/2020 08:08:56,1602317335680,-5,10/10/2020 03:08:55,20655,19,questionnaire-clby,,7156395,BLIND,2080721,,complete,,5f816a9fc452ff201560859b,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,1251x1111,,Background session 1,1,12,attention-pass,attention-pass,No,gender-quantised,1
4,1602317336954,10/10/2020 08:08:56,1602317335680,-5,10/10/2020 03:08:55,20655,19,questionnaire-clby,,7156395,BLIND,2080721,,complete,,5f816a9fc452ff201560859b,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,1251x1111,,Background session 1,1,12,attention-pass,attention-pass,No,gender-text,
5,1602317336954,10/10/2020 08:08:56,1602317335680,-5,10/10/2020 03:08:55,20655,19,questionnaire-clby,,7156395,BLIND,2080721,,complete,,5f816a9fc452ff201560859b,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,1251x1111,,Background session 1,1,12,attention-pass,attention-pass,No,response-2-inmonths,318
6,1602317336954,10/10/2020 08:08:56,1602317335680,-5,10/10/2020 03:08:55,20655,19,questionnaire-clby,,7156395,BLIND,2080721,,complete,,5f816a9fc452ff201560859b,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,1251x1111,,Background session 1,1,12,attention-pass,attention-pass,No,END QUESTIONNAIRE,313982
1,1602317021462,10/10/2020 08:03:41,1602317020846,1,10/10/2020 09:03:40,20655,19,questionnaire-clby,,7156396,BLIND,2080718,,complete,,5f816a9f7f20b22184d16a14,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Background session 1,1,14,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602317035089,10/10/2020 08:03:55,1602317034506,1,10/10/2020 09:03:54,20655,19,questionnaire-clby,,7156396,BLIND,2080718,,complete,,5f816a9f7f20b22184d16a14,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Background session 1,1,14,attention-pass,attention-pass,No,gender,Male
3,1602317035167,10/10/2020 08:03:55,1602317034508,1,10/10/2020 09:03:54,20655,19,questionnaire-clby,,7156396,BLIND,2080718,,complete,,5f816a9f7f20b22184d16a14,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Background session 1,1,14,attention-pass,attention-pass,No,gender-quantised,1
4,1602317035167,10/10/2020 08:03:55,1602317034508,1,10/10/2020 09:03:54,20655,19,questionnaire-clby,,7156396,BLIND,2080718,,complete,,5f816a9f7f20b22184d16a14,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Background session 1,1,14,attention-pass,attention-pass,No,gender-text,
5,1602317035167,10/10/2020 08:03:55,1602317034508,1,10/10/2020 09:03:54,20655,19,questionnaire-clby,,7156396,BLIND,2080718,,complete,,5f816a9f7f20b22184d16a14,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Background session 1,1,14,attention-pass,attention-pass,No,response-2-inmonths,307
6,1602317035167,10/10/2020 08:03:55,1602317034508,1,10/10/2020 09:03:54,20655,19,questionnaire-clby,,7156396,BLIND,2080718,,complete,,5f816a9f7f20b22184d16a14,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x722,,Background session 1,1,14,attention-pass,attention-pass,No,END QUESTIONNAIRE,13662
1,1602317053202,10/10/2020 08:04:13,1602317053517,10,10/10/2020 18:04:13,20655,19,questionnaire-clby,,7156401,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Background session 1,1,9,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602317062057,10/10/2020 08:04:22,1602317062407,10,10/10/2020 18:04:22,20655,19,questionnaire-clby,,7156401,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Background session 1,1,9,attention-pass,attention-pass,No,gender,Male
3,1602317062420,10/10/2020 08:04:22,1602317062409,10,10/10/2020 18:04:22,20655,19,questionnaire-clby,,7156401,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Background session 1,1,9,attention-pass,attention-pass,No,gender-quantised,1
4,1602317062420,10/10/2020 08:04:22,1602317062409,10,10/10/2020 18:04:22,20655,19,questionnaire-clby,,7156401,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Background session 1,1,9,attention-pass,attention-pass,No,gender-text,
5,1602317062420,10/10/2020 08:04:22,1602317062410,10,10/10/2020 18:04:22,20655,19,questionnaire-clby,,7156401,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Background session 1,1,9,attention-pass,attention-pass,No,response-2-inmonths,269
6,1602317062420,10/10/2020 08:04:22,1602317062410,10,10/10/2020 18:04:22,20655,19,questionnaire-clby,,7156401,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Background session 1,1,9,attention-pass,attention-pass,No,END QUESTIONNAIRE,8893
1,1602317060445,10/10/2020 08:04:20,1602317061270,1,10/10/2020 09:04:21,20655,19,questionnaire-clby,,7156403,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Background session 1,1,18,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602317080108,10/10/2020 08:04:40,1602317081009,1,10/10/2020 09:04:41,20655,19,questionnaire-clby,,7156403,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Background session 1,1,18,attention-pass,attention-pass,No,gender,Female
3,1602317080311,10/10/2020 08:04:40,1602317081012,1,10/10/2020 09:04:41,20655,19,questionnaire-clby,,7156403,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Background session 1,1,18,attention-pass,attention-pass,No,gender-quantised,2
4,1602317080311,10/10/2020 08:04:40,1602317081012,1,10/10/2020 09:04:41,20655,19,questionnaire-clby,,7156403,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Background session 1,1,18,attention-pass,attention-pass,No,gender-text,
5,1602317080311,10/10/2020 08:04:40,1602317081013,1,10/10/2020 09:04:41,20655,19,questionnaire-clby,,7156403,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Background session 1,1,18,attention-pass,attention-pass,No,response-2-inmonths,354
6,1602317080311,10/10/2020 08:04:40,1602317081013,1,10/10/2020 09:04:41,20655,19,questionnaire-clby,,7156403,BLIND,2080720,,complete,,5f816a90a0cd5400089d79b6,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1536x864,1536x754,,Background session 1,1,18,attention-pass,attention-pass,No,END QUESTIONNAIRE,19744
1,1602317064842,10/10/2020 08:04:24,1602317063510,-4,10/10/2020 04:04:23,20655,19,questionnaire-clby,,7156404,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1254x675,,Background session 1,1,1,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602317326666,10/10/2020 08:08:46,1602317325121,-4,10/10/2020 04:08:45,20655,19,questionnaire-clby,,7156404,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1254x675,,Background session 1,1,1,attention-pass,attention-pass,No,gender,Prefer to self-describe (please specify below)
3,1602317326791,10/10/2020 08:08:46,1602317325130,-4,10/10/2020 04:08:45,20655,19,questionnaire-clby,,7156404,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1254x675,,Background session 1,1,1,attention-pass,attention-pass,No,gender-text,nonbinary
4,1602317326791,10/10/2020 08:08:46,1602317325131,-4,10/10/2020 04:08:45,20655,19,questionnaire-clby,,7156404,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1254x675,,Background session 1,1,1,attention-pass,attention-pass,No,response-2-inmonths,431
5,1602317326791,10/10/2020 08:08:46,1602317325131,-4,10/10/2020 04:08:45,20655,19,questionnaire-clby,,7156404,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1254x675,,Background session 1,1,1,attention-pass,attention-pass,No,END QUESTIONNAIRE,261622
1,1602317098523,10/10/2020 08:04:58,1602317097922,-7,10/10/2020 01:04:57,20655,19,questionnaire-clby,,7156408,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x780,980x1753,,Background session 1,1,7,attention-pass,screenout,No,BEGIN QUESTIONNAIRE,
2,1602317115673,10/10/2020 08:05:15,1602317115177,-7,10/10/2020 01:05:15,20655,19,questionnaire-clby,,7156408,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x780,980x1753,,Background session 1,1,7,attention-pass,screenout,No,gender,Female
3,1602317116344,10/10/2020 08:05:16,1602317115183,-7,10/10/2020 01:05:15,20655,19,questionnaire-clby,,7156408,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x780,980x1753,,Background session 1,1,7,attention-pass,screenout,No,gender-quantised,2
4,1602317116344,10/10/2020 08:05:16,1602317115184,-7,10/10/2020 01:05:15,20655,19,questionnaire-clby,,7156408,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x780,980x1753,,Background session 1,1,7,attention-pass,screenout,No,gender-text,
5,1602317116344,10/10/2020 08:05:16,1602317115185,-7,10/10/2020 01:05:15,20655,19,questionnaire-clby,,7156408,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x780,980x1753,,Background session 1,1,7,attention-pass,screenout,No,response-2-inmonths,334
6,1602317116344,10/10/2020 08:05:16,1602317115186,-7,10/10/2020 01:05:15,20655,19,questionnaire-clby,,7156408,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x780,980x1753,,Background session 1,1,7,attention-pass,screenout,No,END QUESTIONNAIRE,17264
1,1602317126672,10/10/2020 08:05:26,1602317127831,-4,10/10/2020 04:05:27,20655,19,questionnaire-clby,,7156416,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Background session 1,1,5,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602317138667,10/10/2020 08:05:38,1602317139885,-4,10/10/2020 04:05:39,20655,19,questionnaire-clby,,7156416,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Background session 1,1,5,attention-pass,attention-pass,No,gender,Male
3,1602317138839,10/10/2020 08:05:38,1602317139887,-4,10/10/2020 04:05:39,20655,19,questionnaire-clby,,7156416,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Background session 1,1,5,attention-pass,attention-pass,No,gender-quantised,1
4,1602317138839,10/10/2020 08:05:38,1602317139888,-4,10/10/2020 04:05:39,20655,19,questionnaire-clby,,7156416,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Background session 1,1,5,attention-pass,attention-pass,No,gender-text,
5,1602317138839,10/10/2020 08:05:38,1602317139888,-4,10/10/2020 04:05:39,20655,19,questionnaire-clby,,7156416,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Background session 1,1,5,attention-pass,attention-pass,No,response-2-inmonths,358
6,1602317138839,10/10/2020 08:05:38,1602317139888,-4,10/10/2020 04:05:39,20655,19,questionnaire-clby,,7156416,BLIND,2080734,,complete,,5f816aa2552aab0107c456d1,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1276x949,,Background session 1,1,5,attention-pass,attention-pass,No,END QUESTIONNAIRE,12057
1,1602317168953,10/10/2020 08:06:08,1602317169089,1,10/10/2020 09:06:09,20655,19,questionnaire-clby,,7156425,BLIND,2080738,,complete,,5f816a9c4d5b9c212373cd2a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x969,,Background session 1,1,13,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602317182476,10/10/2020 08:06:22,1602317182677,1,10/10/2020 09:06:22,20655,19,questionnaire-clby,,7156425,BLIND,2080738,,complete,,5f816a9c4d5b9c212373cd2a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,958x959,,Background session 1,1,13,attention-pass,attention-pass,No,gender,Male
3,1602317183601,10/10/2020 08:06:23,1602317182678,1,10/10/2020 09:06:22,20655,19,questionnaire-clby,,7156425,BLIND,2080738,,complete,,5f816a9c4d5b9c212373cd2a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,958x959,,Background session 1,1,13,attention-pass,attention-pass,No,gender-quantised,1
4,1602317183601,10/10/2020 08:06:23,1602317182678,1,10/10/2020 09:06:22,20655,19,questionnaire-clby,,7156425,BLIND,2080738,,complete,,5f816a9c4d5b9c212373cd2a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,958x959,,Background session 1,1,13,attention-pass,attention-pass,No,gender-text,
5,1602317183601,10/10/2020 08:06:23,1602317182679,1,10/10/2020 09:06:22,20655,19,questionnaire-clby,,7156425,BLIND,2080738,,complete,,5f816a9c4d5b9c212373cd2a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,958x959,,Background session 1,1,13,attention-pass,attention-pass,No,response-2-inmonths,263
6,1602317183601,10/10/2020 08:06:23,1602317182679,1,10/10/2020 09:06:22,20655,19,questionnaire-clby,,7156425,BLIND,2080738,,complete,,5f816a9c4d5b9c212373cd2a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,958x959,,Background session 1,1,13,attention-pass,attention-pass,No,END QUESTIONNAIRE,13590
1,1602317180814,10/10/2020 08:06:20,1602317180092,-4,10/10/2020 04:06:20,20655,19,questionnaire-clby,,7156427,BLIND,2080724,,complete,,5f816ab260e5e222043f76b6,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1600x900,1600x789,,Background session 1,1,6,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
